4265,random_actions,random_actions,150,1,0,1889,753,0,31,104,1.6,2.688888986905416,\N,\N,6,2.688888986905416,\N,\N,\N,\N,5,1.6,\N,\N
4277,random_actions,random_actions,150,1,1,1358,1547,0,146,102,0.0833333358168602,0.9765715956687927,\N,\N,\N,\N,\N,\N,\N,\N,6,0.0833333358168602,5,0.9765715956687927
4288,random_actions,random_actions,150,1,1,718,1033,0,96,100,1.548000192642212,2.0999999940395355,\N,\N,4,2.0999999940395355,\N,\N,\N,\N,5,1.548000192642212,\N,\N
4301,random_actions,random_actions,150,1,1,1007,1056,0,128,100,2.3625731468200684,1.5072111572538103,6,2.3625731468200684,\N,\N,\N,\N,\N,\N,\N,\N,7,1.5072111572538103
4306,random_actions,random_actions,150,1,0,1384,930,1,149,106,1.1856137990951539,1.1952381559780665,5,1.1856137990951539,7,1.1952381559780665,\N,\N,\N,\N,\N,\N,\N,\N
4312,random_actions,random_actions,150,1,0,2189,1023,0,124,100,0,0.6000000238418579,1,0,\N,\N,\N,\N,1,0.6000000238418579,\N,\N,\N,\N
4318,random_actions,random_actions,150,1,0,1770,735,0,115,106,0,0.7580953439076742,1,0,\N,\N,2,0,1,0.3199999928474426,\N,\N,2,0.9771430194377899
4326,random_actions,random_actions,150,1,0,1113,445,0,92,124,1.485185358259413,0.9851852200097508,9,1.485185358259413,\N,\N,\N,\N,\N,\N,\N,\N,9,0.9851852200097508
4330,random_actions,random_actions,150,1,0,1750,1587,1,93,110,0.8966666758060455,0.7001359973634992,1,0,\N,\N,\N,\N,\N,\N,5,1.0760000109672547,7,0.7001359973634992
4339,random_actions,random_actions,150,1,0,849,658,0,108,102,0,2.7958329916000366,\N,\N,2,2.7958329916000366,\N,\N,\N,\N,3,0,\N,\N
4344,random_actions,random_actions,150,1,1,536,868,0,112,100,0.48000000044703484,2.372222344080607,\N,\N,6,2.372222344080607,8,0.48000000044703484,\N,\N,\N,\N,\N,\N
4368,random_actions,random_actions,150,1,0,1656,712,0,59,112,2.3333333929379783,1.6342857837677003,6,2.3333333929379783,\N,\N,\N,\N,\N,\N,\N,\N,5,1.6342857837677003
4385,random_actions,random_actions,150,1,0,1932,1131,0,47,103,0,2.7333335280418396,\N,\N,4,2.7333335280418396,4,0,\N,\N,\N,\N,\N,\N
4400,random_actions,random_actions,150,1,0,1778,860,0,109,116,0,1.4826955199241638,\N,\N,2,2.6017545461654663,5,0,2,0.36363649368286133,\N,\N,\N,\N
4425,random_actions,random_actions,150,1,1,1172,2358,1,146,128,0.8646242544054985,0.53999999538064,2,0.9754389822483063,5,0.53999999538064,\N,\N,\N,\N,2,0.7538095265626907,\N,\N
4457,random_actions,random_actions,150,1,1,806,950,0,92,108,0,0.852381020784378,\N,\N,\N,\N,2,0,\N,\N,\N,\N,2,0.852381020784378
4483,random_actions,random_actions,150,1,0,1962,952,0,136,111,0.4330955073237419,0.34454532464345294,\N,\N,\N,\N,\N,\N,3,0.34454532464345294,4,0.4330955073237419,\N,\N
4494,random_actions,random_actions,150,1,1,1373,1638,0,102,124,0,0.15523800253868103,\N,\N,\N,\N,1,0,\N,\N,\N,\N,1,0.15523800253868103
4496,random_actions,random_actions,150,1,1,475,1558,0,59,106,0,2.3543860912323,\N,\N,1,2.3543860912323,2,0,\N,\N,\N,\N,\N,\N
4499,random_actions,random_actions,150,1,1,642,1018,1,127,100,0.6299999952316284,0,\N,\N,\N,\N,1,0.6299999952316284,\N,\N,\N,\N,1,0
4507,random_actions,random_actions,150,1,0,1289,362,0,119,114,0,0.5824560125668844,\N,\N,2,0.6736840158700943,\N,\N,\N,\N,3,0,1,0.4000000059604645
4520,random_actions,random_actions,150,1,1,486,1629,0,102,104,0.8399999901652336,2.220120757818222,10,0.8399999901652336,8,2.220120757818222,\N,\N,\N,\N,\N,\N,\N,\N
4525,random_actions,random_actions,150,1,1,1192,1261,0,111,104,2.3768420219421387,0.5276190102100372,5,2.3768420219421387,\N,\N,\N,\N,\N,\N,\N,\N,5,0.5276190102100372
4526,random_actions,random_actions,150,1,0,1340,971,0,105,104,0,1.4357144832611084,2,0,\N,\N,\N,\N,\N,\N,\N,\N,2,1.4357144832611084
4541,random_actions,random_actions,150,1,0,1692,992,0,108,108,1.0458645905767168,1.8494898591722762,7,1.0458645905767168,4,2.3604167699813843,\N,\N,\N,\N,\N,\N,3,1.168253978093465
4575,random_actions,random_actions,150,1,0,1671,1272,0,60,104,0.15000000347693762,1.76491219997406,\N,\N,5,1.76491219997406,6,0.15000000347693762,\N,\N,\N,\N,\N,\N
4618,random_actions,random_actions,150,1,0,1614,1487,0,97,100,0,1.2877190113067627,1,0,1,1.2877190113067627,\N,\N,\N,\N,\N,\N,\N,\N
4642,random_actions,random_actions,150,1,1,1024,2214,1,87,100,1.6531327281679427,1.6833332180976868,7,1.6531327281679427,4,1.6833332180976868,\N,\N,\N,\N,\N,\N,\N,\N
4663,random_actions,random_actions,150,1,1,676,711,0,98,100,0.3859649896621704,0.1345453349252542,2,0.3859649896621704,\N,\N,\N,\N,3,0.1345453349252542,\N,\N,\N,\N
4671,random_actions,random_actions,150,1,0,1757,1455,0,138,104,0,2.290350914001465,\N,\N,1,2.290350914001465,1,0,\N,\N,\N,\N,\N,\N
4676,random_actions,random_actions,150,1,1,836,1716,0,95,110,1.5444443225860596,1.5329525947570801,6,1.5444443225860596,\N,\N,\N,\N,\N,\N,\N,\N,5,1.5329525947570801
4690,random_actions,random_actions,150,1,1,852,1087,0,48,100,1.8714285748345512,0.8159999966621398,7,1.8714285748345512,\N,\N,\N,\N,5,0.8159999966621398,\N,\N,\N,\N
4694,random_actions,random_actions,150,1,1,1660,1735,0,113,112,0,1.636905550956726,\N,\N,1,2.670175075531006,\N,\N,1,0.6036360263824463,2,0,\N,\N
4695,random_actions,random_actions,150,1,1,797,1545,0,135,107,0.20714299380779266,2.5,\N,\N,2,2.5,\N,\N,\N,\N,2,0.20714299380779266,\N,\N
4699,random_actions,random_actions,150,1,1,745,1743,1,143,119,0.36000001430511475,0,\N,\N,\N,\N,1,0.36000001430511475,\N,\N,\N,\N,1,0
4706,random_actions,random_actions,150,1,0,1737,655,0,52,101,0,2.8666670322418213,\N,\N,1,2.8666670322418213,1,0,\N,\N,\N,\N,\N,\N
4712,random_actions,random_actions,150,1,0,1450,1223,0,136,105,0,2.4666669368743896,\N,\N,1,2.4666669368743896,1,0,\N,\N,\N,\N,\N,\N
4715,random_actions,random_actions,150,1,1,947,1208,0,73,104,0,1.570175051689148,\N,\N,1,1.570175051689148,1,0,\N,\N,\N,\N,\N,\N
4724,random_actions,random_actions,150,1,1,1069,2292,0,119,102,1.9035086989402772,1.4082785984501243,10,1.9035086989402772,8,1.4082785984501243,\N,\N,\N,\N,\N,\N,\N,\N
4729,random_actions,random_actions,150,1,0,1721,1652,0,45,100,1.2000000029802322,0.8880000114440918,\N,\N,\N,\N,\N,\N,5,0.8880000114440918,8,1.2000000029802322,\N,\N
4732,random_actions,random_actions,150,1,0,1645,1434,0,140,106,0.2555556744337082,0.9298413395881653,\N,\N,\N,\N,\N,\N,\N,\N,3,0.2555556744337082,3,0.9298413395881653
4758,random_actions,random_actions,150,1,1,1210,1344,0,139,101,0.2842107489705086,0.7362231954932212,4,0.2842107489705086,2,1.3096489906311035,\N,\N,3,0.35393933206796646,\N,\N,\N,\N
4760,random_actions,random_actions,150,1,0,1263,748,0,140,124,0,0.935237983862559,4,0,\N,\N,\N,\N,\N,\N,\N,\N,3,0.935237983862559
4801,random_actions,random_actions,150,1,0,841,716,0,60,107,0,0.9200000166893005,\N,\N,\N,\N,1,0,1,0.9200000166893005,\N,\N,\N,\N
4804,random_actions,random_actions,150,1,0,1932,624,0,115,102,0,0.9200000166893005,\N,\N,\N,\N,\N,\N,1,0.9200000166893005,1,0,\N,\N
4812,random_actions,random_actions,150,1,0,1747,1057,0,77,100,0,2.4666669368743896,1,0,1,2.4666669368743896,\N,\N,\N,\N,\N,\N,\N,\N
4864,random_actions,random_actions,150,1,1,1059,1222,0,111,100,0.012280666579802832,1.2188036888837814,6,0.012280666579802832,2,2.723684549331665,\N,\N,4,0.46636325865983963,\N,\N,\N,\N
4865,random_actions,random_actions,150,1,0,2190,353,0,112,100,0.25818199925124646,2.21761683622996,\N,\N,6,2.21761683622996,5,0.25818199925124646,\N,\N,\N,\N,\N,\N
4922,random_actions,random_actions,150,1,0,1545,1449,0,119,106,0,2.6771929264068604,\N,\N,1,2.6771929264068604,1,0,\N,\N,\N,\N,\N,\N
4930,random_actions,random_actions,150,1,0,1680,632,0,130,104,1.0500000019868214,2.3112783091408864,6,1.0500000019868214,7,2.3112783091408864,\N,\N,\N,\N,\N,\N,\N,\N
4955,random_actions,random_actions,150,1,0,961,857,0,130,108,0.6333333303531011,1.74785315990448,6,0.6333333303531011,4,2.0320177376270294,\N,\N,\N,\N,\N,\N,2,1.179524004459381
4964,random_actions,random_actions,150,1,0,2092,1153,0,96,100,0,0.8799999952316284,\N,\N,\N,\N,1,0,1,0.8799999952316284,\N,\N,\N,\N
5015,random_actions,random_actions,150,1,0,1566,874,0,56,100,0.5519999980926513,2.588889002799988,\N,\N,6,2.588889002799988,5,0.5519999980926513,\N,\N,\N,\N,\N,\N
5037,random_actions,random_actions,150,1,0,1954,1285,0,61,110,0,0.6557576457659403,\N,\N,\N,\N,\N,\N,3,0.6557576457659403,3,0,\N,\N
5042,random_actions,random_actions,150,1,1,1418,1439,0,68,102,0,0.5199999958276749,\N,\N,\N,\N,2,0,2,0.5199999958276749,\N,\N,\N,\N
5048,random_actions,random_actions,150,1,0,2380,284,0,117,104,0,2.5999999046325684,1,0,1,2.5999999046325684,\N,\N,\N,\N,\N,\N,\N,\N
5052,random_actions,random_actions,150,1,0,1810,852,0,54,107,0,0.8472729921340942,\N,\N,\N,\N,1,0,1,0.8472729921340942,\N,\N,\N,\N
5058,random_actions,random_actions,150,1,1,1364,1468,0,72,112,0,0.7200000286102295,\N,\N,\N,\N,\N,\N,1,0.7200000286102295,1,0,\N,\N
5090,random_actions,random_actions,150,1,0,1718,468,0,56,100,2.4600000381469727,2.708070182800293,5,2.4600000381469727,5,2.708070182800293,\N,\N,\N,\N,\N,\N,\N,\N
5099,random_actions,random_actions,150,1,1,519,1761,1,96,104,0.8690473387638727,1.5375236034393311,\N,\N,\N,\N,\N,\N,\N,\N,6,0.8690473387638727,5,1.5375236034393311
5102,random_actions,random_actions,150,1,0,1525,1389,0,99,106,0,2.4666669368743896,\N,\N,1,2.4666669368743896,1,0,\N,\N,\N,\N,\N,\N
5106,random_actions,random_actions,150,1,1,1395,1942,1,142,115,0.9679898083209991,0.1350877434015274,2,1.194736510515213,4,0.1350877434015274,\N,\N,\N,\N,3,0.8168253401915232,\N,\N
5118,random_actions,random_actions,150,1,1,1468,2058,0,82,100,0.19599999934434892,1.5428572177886963,\N,\N,\N,\N,5,0.19599999934434892,\N,\N,\N,\N,5,1.5428572177886963
5123,random_actions,random_actions,150,1,0,1719,1088,0,66,108,0,1.942857027053833,\N,\N,\N,\N,\N,\N,\N,\N,1,0,1,1.942857027053833
5129,random_actions,random_actions,150,1,1,394,1951,0,54,100,0.9035715013742447,1.6166665256023407,\N,\N,4,1.6166665256023407,\N,\N,\N,\N,4,0.9035715013742447,\N,\N
5137,random_actions,random_actions,150,1,1,1242,1984,0,82,120,0,1.885714054107666,\N,\N,\N,\N,1,0,\N,\N,\N,\N,1,1.885714054107666
5143,random_actions,random_actions,150,1,0,2178,1282,0,141,103,0,0.21272699534893036,\N,\N,\N,\N,1,0,1,0.21272699534893036,\N,\N,\N,\N
5159,random_actions,random_actions,150,1,0,1268,766,0,41,108,0.6857142916747502,2.535238170623779,7,0.6857142916747502,4,2.683333456516266,\N,\N,\N,\N,\N,\N,1,1.942857027053833
5160,random_actions,random_actions,150,1,0,1600,863,0,146,100,0,1.4333330392837524,1,0,1,1.4333330392837524,\N,\N,\N,\N,\N,\N,\N,\N
5175,random_actions,random_actions,150,1,1,749,868,0,92,104,2.526190383093698,2.5533331871032714,7,2.526190383093698,5,2.5533331871032714,\N,\N,\N,\N,\N,\N,\N,\N
5188,random_actions,random_actions,150,1,1,212,2325,1,116,100,1.1261904835700989,0,\N,\N,\N,\N,\N,\N,\N,\N,2,1.1261904835700989,2,0
5193,random_actions,random_actions,150,1,1,776,1268,0,45,102,0.6114285945892334,1.7714287042617798,\N,\N,\N,\N,\N,\N,\N,\N,5,0.6114285945892334,4,1.7714287042617798
5205,random_actions,random_actions,150,1,1,735,1634,0,49,112,0.1600000023841858,2.6547617316246033,5,0.1600000023841858,3,2.9111109574635825,\N,\N,\N,\N,\N,\N,1,1.885714054107666
5226,random_actions,random_actions,150,1,1,1360,1717,0,103,124,0.4476191507918494,1.585714300473531,7,0.4476191507918494,\N,\N,\N,\N,\N,\N,\N,\N,6,1.585714300473531
5228,random_actions,random_actions,150,1,1,493,840,1,127,104,0.7410108310480913,1.0413534130368913,3,0.302339327832063,7,1.0413534130368913,\N,\N,\N,\N,3,1.1796823342641194,\N,\N
5250,random_actions,random_actions,150,1,0,1620,1338,0,140,104,0,2.5333330631256104,1,0,1,2.5333330631256104,\N,\N,\N,\N,\N,\N,\N,\N
5261,random_actions,random_actions,150,1,0,1716,1185,0,112,115,0.24812028450625284,1.2603834441729955,7,0.24812028450625284,4,1.2666667699813843,\N,\N,1,0.823635995388031,\N,\N,2,1.4661905169487
5289,random_actions,random_actions,150,1,1,773,1035,0,143,109,0.5345030079285303,1.6050793329874675,3,0.5345030079285303,\N,\N,\N,\N,\N,\N,\N,\N,3,1.6050793329874675
5327,random_actions,random_actions,150,1,0,1066,944,0,53,108,0,2.570175528526306,\N,\N,2,2.570175528526306,\N,\N,\N,\N,2,0,\N,\N
5328,random_actions,random_actions,150,1,0,1286,803,0,54,104,0,1.885714054107666,\N,\N,\N,\N,1,0,\N,\N,\N,\N,1,1.885714054107666
5351,random_actions,random_actions,150,1,0,1659,1399,0,147,107,0.7678365012009939,1.7022805189092953,6,0.7678365012009939,5,1.994736623764038,\N,\N,1,0.23999999463558197,\N,\N,\N,\N
5357,random_actions,random_actions,150,1,0,1301,87,0,132,101,0,0.25999999046325684,\N,\N,\N,\N,1,0,1,0.25999999046325684,\N,\N,\N,\N
5361,random_actions,random_actions,150,1,1,1131,1288,1,144,100,1.1288889894882839,0.3599999975413084,\N,\N,\N,\N,\N,\N,6,0.3599999975413084,6,1.1288889894882839,\N,\N
5364,random_actions,random_actions,150,1,1,553,943,0,115,110,0,2.6500000953674316,\N,\N,1,2.6500000953674316,1,0,\N,\N,\N,\N,\N,\N
5369,random_actions,random_actions,150,1,1,517,1160,1,132,102,0.3418180048465729,0,\N,\N,2,0,2,0.3418180048465729,\N,\N,\N,\N,\N,\N
5387,random_actions,random_actions,150,1,1,724,2007,0,115,105,0,2.310525894165039,1,0,1,2.310525894165039,\N,\N,\N,\N,\N,\N,\N,\N
5390,random_actions,random_actions,150,1,0,761,484,0,139,104,0,2.6666669845581055,\N,\N,2,2.6666669845581055,2,0,\N,\N,\N,\N,\N,\N
5391,random_actions,random_actions,150,1,1,956,1729,0,127,115,2.1783625417285495,0.8832130953669548,9,2.1783625417285495,6,1.0078946525851886,\N,\N,\N,\N,\N,\N,4,0.6961907595396042
5411,random_actions,random_actions,150,1,0,931,603,0,106,100,1.8378444058554513,2.1266666412353517,7,1.8378444058554513,5,2.1266666412353517,\N,\N,\N,\N,\N,\N,\N,\N
5422,random_actions,random_actions,150,1,1,573,1057,1,103,112,0.7799999713897705,0,\N,\N,1,0,\N,\N,\N,\N,1,0.7799999713897705,\N,\N
5428,random_actions,random_actions,150,1,0,764,693,0,95,100,0.5546666070818901,2.5366666316986084,\N,\N,5,2.5366666316986084,\N,\N,\N,\N,5,0.5546666070818901,\N,\N
5429,random_actions,random_actions,150,1,1,1212,1831,0,81,108,0,1.0714290142059326,\N,\N,\N,\N,1,0,\N,\N,\N,\N,1,1.0714290142059326
5433,random_actions,random_actions,150,1,0,1893,672,0,115,101,0,0.33090901374816895,1,0,\N,\N,\N,\N,1,0.33090901374816895,\N,\N,\N,\N
5440,random_actions,random_actions,150,1,0,2058,1186,0,31,100,0.21666666865348816,1.7066667675971985,\N,\N,2,2.5333335399627686,6,0.21666666865348816,2,0.8799999952316284,\N,\N,\N,\N
5475,random_actions,random_actions,150,1,0,1611,1231,0,136,108,1.979473602771759,0.8868397057056427,10,1.979473602771759,\N,\N,\N,\N,6,0.7339393397172292,\N,\N,4,1.116190254688263
5478,random_actions,random_actions,150,1,0,1200,285,1,137,100,0.5161903947591782,0.13836340308189393,\N,\N,\N,\N,\N,\N,5,0.13836340308189393,5,0.5161903947591782,\N,\N
5494,random_actions,random_actions,150,1,1,733,1077,0,91,104,2.271428550992693,1.044444501399994,7,2.271428550992693,\N,\N,\N,\N,\N,\N,\N,\N,6,1.044444501399994
5503,random_actions,random_actions,150,1,0,1372,1334,0,76,108,0,1.0071429908275604,\N,\N,\N,\N,2,0,\N,\N,\N,\N,2,1.0071429908275604
5515,random_actions,random_actions,150,1,0,1971,346,0,61,108,0.40000001589457196,1.061298742890358,3,0.40000001589457196,\N,\N,\N,\N,3,0.8436363339424133,\N,\N,1,1.714285969734192
5528,random_actions,random_actions,150,1,1,741,954,0,113,105,1.8429824454443795,1.4023391554752986,7,1.8429824454443795,6,1.4023391554752986,\N,\N,\N,\N,\N,\N,\N,\N
5529,random_actions,random_actions,150,1,1,430,1174,1,109,108,1.3719044923782349,0,\N,\N,\N,\N,\N,\N,2,0,2,1.3719044923782349,\N,\N
5532,random_actions,random_actions,150,1,1,1250,2198,0,110,100,0,2.4000000953674316,\N,\N,1,2.4000000953674316,1,0,\N,\N,\N,\N,\N,\N
5541,random_actions,random_actions,150,1,0,2028,1269,0,79,104,0,0.07142899930477142,\N,\N,\N,\N,1,0,\N,\N,\N,\N,1,0.07142899930477142
5570,random_actions,random_actions,150,1,1,849,1438,0,92,104,0.8787719905376434,2.2849997997283937,1,2.603508949279785,5,2.2849997997283937,\N,\N,\N,\N,7,0.6323809964316232,\N,\N
5574,random_actions,random_actions,150,1,0,1823,1518,0,145,116,2.0208018677575246,0.6450001392513514,7,2.0208018677575246,\N,\N,\N,\N,\N,\N,\N,\N,8,0.6450001392513514
5578,random_actions,random_actions,150,1,0,1456,1154,1,131,101,0.5842104852199554,0.46696966389815014,6,0.5842104852199554,\N,\N,\N,\N,6,0.46696966389815014,\N,\N,\N,\N
5593,random_actions,random_actions,150,1,1,896,1812,0,118,100,0,1.4114290475845337,\N,\N,\N,\N,2,0,\N,\N,\N,\N,1,1.4114290475845337
5626,random_actions,random_actions,150,1,1,695,815,0,98,100,1.4077192068099975,1.9298243125279744,5,1.4077192068099975,6,1.9298243125279744,\N,\N,\N,\N,\N,\N,\N,\N
5627,random_actions,random_actions,150,1,1,1428,2024,0,76,100,0.594285999238491,0.9576192498207092,\N,\N,\N,\N,\N,\N,\N,\N,5,0.594285999238491,4,0.9576192498207092
5631,random_actions,random_actions,150,1,0,1367,984,0,121,100,0.2238094253199441,0.7680952697992325,\N,\N,\N,\N,\N,\N,\N,\N,7,0.2238094253199441,8,0.7680952697992325
5634,random_actions,random_actions,150,1,1,1271,1565,0,126,100,0.8012245680604663,2.0169591369728246,\N,\N,6,2.0169591369728246,\N,\N,\N,\N,7,0.8012245680604663,\N,\N
5637,random_actions,random_actions,150,1,1,1341,1664,0,143,100,0,2.066667079925537,\N,\N,1,2.066667079925537,1,0,\N,\N,\N,\N,\N,\N
5662,random_actions,random_actions,150,1,1,714,1537,0,133,110,1.4105261117219925,0.5882832400966436,8,1.4105261117219925,4,0.8956139832735062,\N,\N,\N,\N,\N,\N,4,0.28095249691978097
5667,random_actions,random_actions,150,1,1,1051,1526,0,108,108,1.4200000047683716,1.320714220404625,5,1.4200000047683716,\N,\N,\N,\N,\N,\N,\N,\N,4,1.320714220404625
5717,random_actions,random_actions,150,1,1,838,1660,0,90,108,0.3364035002887249,1.7142857611179352,4,0.3364035002887249,\N,\N,\N,\N,\N,\N,\N,\N,4,1.7142857611179352
5764,random_actions,random_actions,150,1,1,1125,1652,1,135,112,0.8216667622327805,1.8060316642125447,\N,\N,\N,\N,\N,\N,\N,\N,4,0.8216667622327805,6,1.8060316642125447
5793,random_actions,random_actions,150,1,1,809,1133,0,42,102,0,0.7600000103314718,\N,\N,\N,\N,3,0,3,0.7600000103314718,\N,\N,\N,\N
5794,random_actions,random_actions,150,1,0,1881,1638,0,68,100,0.6833332777023315,1.8466664552688599,4,0.6833332777023315,1,2.933332920074463,\N,\N,1,0.7599999904632568,\N,\N,\N,\N
5800,random_actions,random_actions,150,1,0,1827,30,0,116,112,0.5115596101834223,1.4877468877368503,7,0.7606515628950936,7,1.5726814270019531,\N,\N,\N,\N,6,0.2209523320198059,2,1.1904760003089905
5805,random_actions,random_actions,150,1,0,1523,360,0,56,102,0.08444433410962422,0.36000000312924385,\N,\N,\N,\N,\N,\N,4,0.36000000312924385,3,0.08444433410962422,\N,\N
5812,random_actions,random_actions,150,1,1,667,958,0,101,110,0,1.3228570222854614,\N,\N,\N,\N,\N,\N,\N,\N,1,0,1,1.3228570222854614
5816,random_actions,random_actions,150,1,1,1038,1534,0,148,109,0,1.264762043952942,\N,\N,\N,\N,\N,\N,\N,\N,1,0,1,1.264762043952942
5819,random_actions,random_actions,150,1,0,1411,357,0,47,100,0,0.739999994635582,\N,\N,\N,\N,4,0,4,0.739999994635582,\N,\N,\N,\N
5822,random_actions,random_actions,150,1,0,785,639,0,95,100,0.7013157457113266,2.138888955116272,4,0.7013157457113266,6,2.138888955116272,\N,\N,\N,\N,\N,\N,\N,\N
5835,random_actions,random_actions,150,1,0,1621,683,0,131,104,0.373611006885767,0.7415874898433685,6,0.373611006885767,\N,\N,\N,\N,\N,\N,\N,\N,6,0.7415874898433685
5842,random_actions,random_actions,150,1,1,955,1226,0,69,100,1.2200000166893006,1.3262856006622314,5,1.2200000166893006,\N,\N,\N,\N,\N,\N,\N,\N,5,1.3262856006622314
5850,random_actions,random_actions,150,1,0,1448,1197,1,72,100,2.1250000596046448,0.5919999986886978,4,2.1250000596046448,\N,\N,\N,\N,5,0.5919999986886978,\N,\N,\N,\N
5853,random_actions,random_actions,150,1,1,373,1156,1,136,107,0.9508770108222961,0,1,0.9508770108222961,1,0,\N,\N,\N,\N,\N,\N,\N,\N
5856,random_actions,random_actions,150,1,1,792,1019,0,71,100,2.021052300930023,1.1533334016799928,6,2.021052300930023,5,1.1533334016799928,\N,\N,\N,\N,\N,\N,\N,\N
5857,random_actions,random_actions,150,1,0,1803,681,0,94,110,0,1.5257140398025513,\N,\N,\N,\N,1,0,\N,\N,\N,\N,1,1.5257140398025513
5866,random_actions,random_actions,150,1,0,1054,437,0,79,118,1.2799999952316283,2.763333225250244,5,1.2799999952316283,5,2.763333225250244,\N,\N,\N,\N,\N,\N,\N,\N
5901,random_actions,random_actions,150,1,1,1233,2039,1,128,107,1.5678911379405431,1.7828572034835815,\N,\N,\N,\N,\N,\N,\N,\N,7,1.5678911379405431,5,1.7828572034835815
5927,random_actions,random_actions,150,1,0,1402,1345,0,135,100,0.5934210009872913,0.3286365009844303,4,0.5934210009872913,\N,\N,\N,\N,4,0.3286365009844303,\N,\N,\N,\N
5942,random_actions,random_actions,150,1,0,1552,1235,0,81,100,0.9666666835546494,1.0917460123697917,\N,\N,\N,\N,\N,\N,\N,\N,6,0.9666666835546494,6,1.0917460123697917
5961,random_actions,random_actions,150,1,0,1945,747,0,59,113,0,1.5499999523162842,2,0,2,1.5499999523162842,\N,\N,\N,\N,\N,\N,\N,\N
5981,random_actions,random_actions,150,1,0,1636,920,0,28,100,0.7333333492279053,0.8210908055305481,\N,\N,\N,\N,6,0.7333333492279053,5,0.8210908055305481,\N,\N,\N,\N
5988,random_actions,random_actions,150,1,0,2047,1232,0,87,107,0,0.9504759907722473,\N,\N,\N,\N,1,0,\N,\N,\N,\N,1,0.9504759907722473
6011,random_actions,random_actions,150,1,1,387,921,0,96,100,0,1.9767539501190186,\N,\N,3,1.9767539501190186,\N,\N,\N,\N,3,0,\N,\N
6014,random_actions,random_actions,150,1,0,869,823,0,72,128,0,1.6038095355033875,\N,\N,\N,\N,\N,\N,\N,\N,2,0,2,1.6038095355033875
6028,random_actions,random_actions,150,1,0,2145,1267,0,115,100,0.39342100918293,2.1722222765286765,4,0.39342100918293,6,2.1722222765286765,\N,\N,\N,\N,\N,\N,\N,\N
6040,random_actions,random_actions,150,1,1,1204,1301,1,121,110,2.1586463962282454,0.5884848237037659,7,2.1586463962282454,\N,\N,\N,\N,6,0.5884848237037659,\N,\N,\N,\N
6112,random_actions,random_actions,150,1,0,2152,87,0,123,106,1.2026315033435822,0.8423810104529063,4,1.2026315033435822,\N,\N,\N,\N,\N,\N,\N,\N,6,0.8423810104529063
6113,random_actions,random_actions,150,1,1,533,1050,1,146,107,0.6114286681016287,0.43333324790000916,\N,\N,4,0.43333324790000916,\N,\N,\N,\N,3,0.6114286681016287,\N,\N
6117,random_actions,random_actions,150,1,1,1507,1760,0,115,100,0,0.6899999976158142,\N,\N,\N,\N,2,0,2,0.6899999976158142,\N,\N,\N,\N
6132,random_actions,random_actions,150,1,1,1068,2285,1,148,105,0.12857100367546082,0,\N,\N,1,0,\N,\N,\N,\N,1,0.12857100367546082,\N,\N
6141,random_actions,random_actions,150,1,0,923,767,0,123,100,0,1.0742859840393066,\N,\N,\N,\N,\N,\N,\N,\N,1,0,1,1.0742859840393066
6166,random_actions,random_actions,150,1,1,739,1318,0,132,102,0.3333333333333333,0.6793653319279352,\N,\N,\N,\N,\N,\N,\N,\N,3,0.3333333333333333,3,0.6793653319279352
6172,random_actions,random_actions,150,1,0,1388,1272,0,101,105,0.004545500036329031,0.5271929800510406,\N,\N,2,0.5271929800510406,2,0.004545500036329031,\N,\N,\N,\N,\N,\N
6196,random_actions,random_actions,150,1,1,1242,1610,0,103,104,1.8766918522971017,1.0382311344146729,7,1.8766918522971017,\N,\N,\N,\N,\N,\N,\N,\N,7,1.0382311344146729
6207,random_actions,random_actions,150,1,1,805,1480,0,114,110,0.16121200223763785,0.13460333148638406,\N,\N,\N,\N,3,0.16121200223763785,\N,\N,\N,\N,3,0.13460333148638406
6211,random_actions,random_actions,150,1,0,1900,923,0,100,100,0.5325396557648977,1.7857142686843872,\N,\N,\N,\N,\N,\N,\N,\N,6,0.5325396557648977,4,1.7857142686843872
6220,random_actions,random_actions,150,1,1,1334,1643,0,86,100,0.13333333159486452,0.8323807954788208,\N,\N,\N,\N,6,0.13333333159486452,\N,\N,\N,\N,5,0.8323807954788208
6224,random_actions,random_actions,150,1,1,522,1117,0,142,104,0,2.290350556373596,\N,\N,2,2.290350556373596,\N,\N,\N,\N,2,0,\N,\N
6226,random_actions,random_actions,150,1,0,1878,793,0,148,100,0.1095238022506237,0.8784762024879456,\N,\N,\N,\N,\N,\N,\N,\N,5,0.1095238022506237,5,0.8784762024879456
6242,random_actions,random_actions,150,1,0,966,773,0,52,106,0,2.06491227944692,\N,\N,3,2.06491227944692,3,0,\N,\N,\N,\N,\N,\N
6279,random_actions,random_actions,150,1,0,1234,937,1,138,108,1.5000000238418578,1.082993277481624,\N,\N,\N,\N,\N,\N,\N,\N,5,1.5000000238418578,7,1.082993277481624
6302,random_actions,random_actions,150,1,1,1044,1934,0,109,105,0.28748314721243723,1.8798281380108424,\N,\N,5,2.3628069877624513,\N,\N,\N,\N,7,0.28748314721243723,2,0.6723810136318207
6322,random_actions,random_actions,150,1,0,1842,876,0,127,108,0.5333333412806193,2.4421054124832153,3,0.5333333412806193,2,2.4421054124832153,\N,\N,\N,\N,\N,\N,\N,\N
