numberOfTurns,winType,player_0,player_1,unitLossTurn,unitLostPlayer,unitLostType,combinedStat,winner
150.000000,1,672,2453,27.000000,1,1,1,1
150.000000,1,960,2268,35.000000,1,1,1,1
150.000000,1,1393,508,18.000000,1,1,1,0
150.000000,1,953,1947,18.000000,1,1,1,1
150.000000,1,669,2248,43.000000,1,1,1,1
150.000000,1,693,2137,18.000000,1,1,1,1
150.000000,1,1468,2363,33.000000,0,1,-1,1
150.000000,1,591,2297,30.000000,1,1,1,1
150.000000,1,1676,1333,20.000000,1,1,1,0
150.000000,1,690,1944,33.000000,0,1,-1,1
150.000000,1,813,2053,31.000000,1,1,1,1
150.000000,1,1195,2121,20.000000,1,1,1,1
150.000000,1,968,1403,27.000000,1,1,1,1
150.000000,1,1502,2144,33.000000,0,1,-1,1
150.000000,1,443,1951,18.000000,1,1,1,1
150.000000,1,976,1416,36.000000,1,1,1,1
150.000000,1,796,1780,31.000000,1,1,1,1
150.000000,1,1147,2092,31.000000,0,1,-1,1
150.000000,1,751,2132,26.000000,1,1,1,1
150.000000,1,1288,2025,33.000000,1,2,2,1
150.000000,1,1210,1850,23.000000,1,1,1,1
150.000000,1,1330,1567,20.000000,1,1,1,1
150.000000,1,1327,2146,30.000000,1,1,1,1
150.000000,1,864,1698,23.000000,1,1,1,1
150.000000,1,616,1944,23.000000,1,1,1,1
150.000000,1,1009,1578,26.000000,1,1,1,1
150.000000,1,798,2459,18.000000,1,1,1,1
150.000000,1,1094,2176,29.000000,0,1,-1,1
150.000000,1,644,2265,27.000000,1,1,1,1
150.000000,1,1148,2288,36.000000,1,2,2,1
150.000000,1,1136,2138,53.000000,0,1,-1,1
150.000000,1,1328,2456,29.000000,0,1,-1,1
150.000000,1,1045,1709,42.000000,1,2,2,1
150.000000,1,474,2093,32.000000,0,1,-1,1
150.000000,1,1753,975,32.000000,1,1,1,0
150.000000,1,731,1050,29.000000,1,3,3,1
140.000000,2,701,3045,48.000000,1,1,1,1
150.000000,1,788,1746,34.000000,1,1,1,1
150.000000,1,516,1727,32.000000,1,1,1,1
150.000000,1,774,943,22.000000,1,1,1,1
150.000000,1,703,2060,28.000000,1,1,1,1
150.000000,1,1452,2150,51.000000,1,2,2,1
150.000000,1,1337,1416,28.000000,1,3,3,1
150.000000,1,1463,2437,70.000000,0,1,-1,1
150.000000,1,1010,1739,28.000000,1,1,1,1
150.000000,1,833,1180,46.000000,1,1,1,1
150.000000,1,1172,2452,35.000000,0,1,-1,1
150.000000,1,345,1823,38.000000,0,1,-1,1
150.000000,1,696,1944,18.000000,1,1,1,1
150.000000,1,653,813,28.000000,1,1,1,1
150.000000,1,735,2036,31.000000,1,1,1,1
150.000000,1,397,1415,32.000000,1,1,1,1
150.000000,1,756,2130,43.000000,0,1,-1,1
150.000000,1,1336,2362,61.000000,1,3,3,1
150.000000,1,1157,1603,29.000000,1,1,1,1
150.000000,1,1112,2660,27.000000,1,3,3,1
150.000000,1,1268,2526,18.000000,1,1,1,1
150.000000,1,611,1930,29.000000,1,1,1,1
150.000000,1,934,1246,31.000000,1,1,1,1
150.000000,1,744,2229,27.000000,1,3,3,1
150.000000,1,1596,799,18.000000,1,1,1,0
150.000000,1,1315,1968,32.000000,1,1,1,1
150.000000,1,1429,1768,18.000000,1,1,1,1
150.000000,1,756,2233,26.000000,1,1,1,1
150.000000,1,740,2035,30.000000,1,1,1,1
150.000000,1,1356,2462,34.000000,0,1,-1,1
150.000000,1,1460,2454,27.000000,1,1,1,1
150.000000,1,488,1933,22.000000,1,1,1,1
150.000000,1,799,2081,66.000000,1,1,1,1
150.000000,1,1223,671,23.000000,1,1,1,0
150.000000,1,1846,1635,28.000000,1,3,3,0
150.000000,1,1126,2516,31.000000,1,1,1,1
150.000000,1,793,839,17.000000,1,1,1,1
150.000000,1,714,1286,23.000000,1,1,1,1
150.000000,1,685,2264,29.000000,1,1,1,1
150.000000,1,640,2328,29.000000,1,1,1,1
150.000000,1,920,2356,26.000000,1,3,3,1
150.000000,1,304,2190,18.000000,1,1,1,1
150.000000,1,722,2136,20.000000,1,1,1,1
150.000000,1,597,1920,18.000000,1,1,1,1
150.000000,1,423,1621,23.000000,1,1,1,1
150.000000,1,612,1750,18.000000,1,1,1,1
150.000000,1,944,2252,30.000000,1,2,2,1
150.000000,1,561,2295,29.000000,1,3,3,1
150.000000,1,828,2004,26.000000,0,1,-1,1
150.000000,1,245,2463,31.000000,1,1,1,1
150.000000,1,272,2084,24.000000,1,1,1,1
150.000000,1,344,2348,18.000000,1,1,1,1
150.000000,1,1151,2492,27.000000,1,3,3,1
150.000000,1,932,2134,24.000000,1,1,1,1
150.000000,1,848,1942,29.000000,1,1,1,1
150.000000,1,1149,1200,29.000000,1,1,1,1
150.000000,1,1189,1665,30.000000,1,1,1,1
150.000000,1,1360,2452,30.000000,0,1,-1,1
150.000000,1,1266,2484,30.000000,0,1,-1,1
86.000000,2,567,3426,27.000000,1,1,1,1
150.000000,1,964,1530,20.000000,1,1,1,1
150.000000,1,1178,1911,30.000000,1,1,1,1
150.000000,1,1354,2274,28.000000,1,3,3,1
150.000000,1,719,2537,25.000000,1,1,1,1
150.000000,1,1005,1408,50.000000,1,1,1,1
150.000000,1,573,1726,33.000000,1,3,3,1
150.000000,1,1287,1035,27.000000,1,1,1,0
150.000000,1,1268,2453,31.000000,1,2,2,1
150.000000,1,1705,1706,26.000000,1,1,1,1
150.000000,1,588,2472,36.000000,1,3,3,1
150.000000,1,1312,1907,32.000000,1,1,1,1
150.000000,1,836,1311,30.000000,1,2,2,1
150.000000,1,111,2440,31.000000,1,3,3,1
150.000000,1,1868,1235,29.000000,1,1,1,0
150.000000,1,495,2060,29.000000,1,3,3,1
150.000000,1,698,2303,30.000000,0,1,-1,1
150.000000,1,460,1998,28.000000,1,1,1,1
108.000000,2,364,4135,39.000000,1,1,1,1
150.000000,1,1161,2547,58.000000,1,3,3,1
150.000000,1,578,1379,33.000000,0,3,-3,1
150.000000,1,1143,2082,18.000000,1,1,1,1
150.000000,1,343,1694,38.000000,0,1,-1,1
150.000000,1,1523,902,29.000000,1,3,3,0
150.000000,1,1139,2164,40.000000,1,1,1,1
150.000000,1,1544,1723,31.000000,1,1,1,1
150.000000,1,616,1255,30.000000,1,1,1,1
150.000000,1,328,1891,33.000000,0,1,-1,1
150.000000,1,1316,2463,29.000000,1,2,2,1
150.000000,1,1152,2088,25.000000,1,1,1,1
150.000000,1,291,2334,27.000000,1,1,1,1
150.000000,1,434,2476,30.000000,1,1,1,1
150.000000,1,328,2512,32.000000,0,1,-1,1
150.000000,1,640,2357,25.000000,1,1,1,1
150.000000,1,979,997,41.000000,1,1,1,1
150.000000,1,1124,2456,26.000000,1,1,1,1
150.000000,1,1471,1853,36.000000,1,3,3,1
150.000000,1,908,1058,37.000000,1,1,1,1
150.000000,1,937,1682,42.000000,1,3,3,1
150.000000,1,1160,2458,31.000000,1,1,1,1
150.000000,1,284,2609,25.000000,1,1,1,1
150.000000,1,352,2186,30.000000,0,1,-1,1
