numberOfTurns,winType,player_0,player_1,unitLossTurn,unitLostPlayer,unitLostType,combinedStat,winner
150.000000,1,1268,2666,26.000000,1,1,1,1
150.000000,1,1268,1678,12.000000,1,1,1,1
150.000000,1,1268,2654,36.000000,0,1,-1,1
150.000000,1,1136,2666,29.000000,1,3,3,1
150.000000,1,1120,2666,25.000000,0,1,-1,1
150.000000,1,1144,2660,12.000000,1,1,1,1
150.000000,1,1268,2684,31.000000,0,1,-1,1
150.000000,1,1136,2628,40.000000,1,1,1,1
150.000000,1,1088,2684,18.000000,1,3,3,1
150.000000,1,1268,2652,51.000000,1,1,1,1
150.000000,1,1112,2672,27.000000,1,3,3,1
150.000000,1,1144,2657,27.000000,1,3,3,1
150.000000,1,1268,2672,28.000000,0,1,-1,1
150.000000,1,1268,2518,24.000000,1,1,1,1
150.000000,1,1068,2858,32.000000,1,2,2,1
150.000000,1,1137,2648,42.000000,0,1,-1,1
150.000000,1,1268,2676,26.000000,0,1,-1,1
150.000000,1,1268,2657,30.000000,0,1,-1,1
150.000000,1,1268,2668,28.000000,1,1,1,1
150.000000,1,1136,2668,27.000000,1,2,2,1
150.000000,1,1268,1859,30.000000,1,2,2,1
150.000000,1,1114,2658,17.000000,1,1,1,1
150.000000,1,1072,2553,12.000000,1,1,1,1
150.000000,1,1132,2669,28.000000,0,1,-1,1
150.000000,1,1136,2667,29.000000,0,1,-1,1
150.000000,1,1668,1448,47.000000,1,1,1,0
150.000000,1,1164,1729,42.000000,1,2,2,1
150.000000,1,1268,2658,17.000000,1,1,1,1
150.000000,1,1122,2690,31.000000,0,1,-1,1
150.000000,1,1068,2705,24.000000,1,1,1,1
150.000000,1,1128,2552,26.000000,0,1,-1,1
150.000000,1,1096,2681,29.000000,1,1,1,1
150.000000,1,1075,2666,27.000000,0,1,-1,1
150.000000,1,1112,2680,31.000000,1,3,3,1
150.000000,1,1268,2097,27.000000,1,1,1,1
150.000000,1,1268,2664,32.000000,0,1,-1,1
