numberOfTurns,winType,player_1,player_2,groupLossTurn,groupLostPlayer,groupLostUnitType,combinedStat,winner
100.000000,2,2332,1407,25.000000,0,1,-1,0
88.000000,2,2436,1685,27.000000,0,1,-1,0
87.000000,2,2544,1067,25.000000,1,1,1,0
86.000000,2,3124,1570,27.000000,0,1,-1,0
74.000000,2,2403,1730,73.000000,1,2,2,0
83.000000,2,2587,1076,29.000000,1,1,1,0
92.000000,2,2444,1719,30.000000,1,2,2,0
74.000000,2,2463,1324,14.000000,1,1,1,0
85.000000,2,3172,1304,27.000000,1,2,2,0
88.000000,2,2564,1272,24.000000,1,1,1,0
86.000000,2,2496,1777,25.000000,0,1,-1,0
86.000000,2,2708,1359,29.000000,0,1,-1,0
89.000000,2,2346,1523,26.000000,0,1,-1,0
84.000000,2,3118,1369,28.000000,1,2,2,0
83.000000,2,2550,1086,28.000000,1,1,1,0
82.000000,2,2220,1208,24.000000,1,1,1,0
94.000000,2,2480,1738,29.000000,0,1,-1,0
84.000000,2,3152,1152,30.000000,1,2,2,0
82.000000,2,2520,1239,25.000000,1,1,1,0
81.000000,2,3076,898,16.000000,1,1,1,0
86.000000,2,2596,1344,36.000000,1,2,2,0
85.000000,2,2398,1695,32.000000,0,1,-1,0
90.000000,2,2136,1684,11.000000,1,1,1,0
102.000000,2,2452,1314,25.000000,0,1,-1,0
93.000000,2,2620,1555,20.000000,1,1,1,0
74.000000,2,2303,1308,25.000000,1,1,1,0
77.000000,2,2981,942,18.000000,1,1,1,0
85.000000,2,2530,1332,28.000000,0,1,-1,0
90.000000,2,3287,1315,13.000000,1,1,1,0
76.000000,2,3176,1188,12.000000,1,1,1,0
88.000000,2,2460,1358,28.000000,0,1,-1,0
76.000000,2,2796,1150,27.000000,1,1,1,0
86.000000,2,3068,1746,27.000000,0,1,-1,0
78.000000,2,2350,791,26.000000,1,1,1,0
92.000000,2,2590,1340,30.000000,1,3,3,0
92.000000,2,2408,1528,27.000000,0,1,-1,0
150.000000,1,569,2475,32.000000,0,1,-1,1
88.000000,2,2446,1357,24.000000,1,1,1,0
98.000000,2,2096,1340,27.000000,0,1,-1,0
87.000000,2,2232,1213,27.000000,0,1,-1,0
87.000000,2,2448,1318,29.000000,0,1,-1,0
72.000000,2,2622,1556,31.000000,1,3,3,0
77.000000,2,3193,1252,12.000000,1,1,1,0
91.000000,2,3180,1295,26.000000,0,1,-1,0
150.000000,1,1019,2120,30.000000,1,3,3,1
81.000000,2,2690,1247,26.000000,1,3,3,0
86.000000,2,2522,1272,31.000000,0,1,-1,0
83.000000,2,2520,1468,33.000000,1,1,1,0
90.000000,2,2353,1358,24.000000,0,1,-1,0
87.000000,2,3144,1682,31.000000,0,1,-1,0
93.000000,2,3068,1561,29.000000,0,1,-1,0
71.000000,2,2803,1352,47.000000,1,1,1,0
91.000000,2,2296,1389,26.000000,0,1,-1,0
90.000000,2,2600,1339,17.000000,1,1,1,0
150.000000,1,972,2253,27.000000,1,1,1,1
90.000000,2,2580,1300,27.000000,1,1,1,0
77.000000,2,2496,1491,54.000000,1,3,3,0
83.000000,2,2722,1303,27.000000,1,2,2,0
94.000000,2,2460,1340,28.000000,1,1,1,0
76.000000,2,2641,1285,74.000000,1,2,2,0
96.000000,2,2804,1281,28.000000,1,1,1,0
86.000000,2,2168,1762,30.000000,0,1,-1,0
75.000000,2,2537,1476,47.000000,1,3,3,0
86.000000,2,2640,1492,29.000000,1,3,3,0
75.000000,2,2540,1308,36.000000,1,1,1,0
97.000000,2,3172,1253,32.000000,0,1,-1,0
90.000000,2,2340,1366,25.000000,0,1,-1,0
77.000000,2,2606,1411,27.000000,1,1,1,0
91.000000,2,2388,1376,27.000000,0,1,-1,0
82.000000,2,2410,1659,27.000000,1,3,3,0
88.000000,2,2410,1475,28.000000,1,1,1,0
74.000000,2,2833,911,12.000000,1,1,1,0
78.000000,2,2303,1001,28.000000,1,3,3,0
85.000000,2,2564,1256,26.000000,0,1,-1,0
81.000000,2,2460,1511,46.000000,1,1,1,0
91.000000,2,2671,1372,42.000000,1,2,2,0
91.000000,2,2517,1556,29.000000,0,1,-1,0
85.000000,2,2601,1485,31.000000,0,1,-1,0
87.000000,2,2110,1761,26.000000,0,1,-1,0
100.000000,2,3068,1229,30.000000,1,3,3,0
88.000000,2,2456,1246,25.000000,1,1,1,0
76.000000,2,2580,1341,25.000000,1,1,1,0
89.000000,2,2676,1318,26.000000,0,1,-1,0
93.000000,2,2344,1342,30.000000,1,1,1,0
90.000000,2,2573,1287,18.000000,1,1,1,0
82.000000,2,2573,1686,16.000000,1,1,1,0
95.000000,2,3266,1199,14.000000,1,1,1,0
85.000000,2,2292,1147,29.000000,1,1,1,0
83.000000,2,3094,980,17.000000,1,1,1,0
100.000000,2,2534,1282,31.000000,0,1,-1,0
76.000000,2,2419,1596,49.000000,1,1,1,0
84.000000,2,2452,1362,28.000000,1,1,1,0
91.000000,2,2120,1490,29.000000,0,1,-1,0
84.000000,2,2769,1316,12.000000,1,1,1,0
150.000000,1,1334,1347,27.000000,1,1,1,1
85.000000,2,2390,1237,27.000000,0,1,-1,0
86.000000,2,3162,1287,31.000000,1,1,1,0
92.000000,2,2461,1334,27.000000,1,1,1,0
85.000000,2,2304,1648,27.000000,0,1,-1,0
86.000000,2,2456,1706,33.000000,0,1,-1,0
88.000000,2,2675,1270,29.000000,0,1,-1,0
77.000000,2,2616,980,17.000000,1,1,1,0
82.000000,2,2516,1528,26.000000,1,1,1,0
87.000000,2,2572,1558,30.000000,0,1,-1,0
85.000000,2,2572,1219,26.000000,0,1,-1,0
85.000000,2,2536,1480,36.000000,0,1,-1,0
80.000000,2,2492,1494,31.000000,1,3,3,0
89.000000,2,2280,1532,29.000000,0,1,-1,0
80.000000,2,2464,1624,49.000000,0,1,-1,0
87.000000,2,2589,1432,12.000000,1,1,1,0
150.000000,1,820,2248,30.000000,1,3,3,1
75.000000,2,2777,1358,17.000000,1,1,1,0
85.000000,2,2512,1452,27.000000,0,1,-1,0
76.000000,2,3306,1122,28.000000,1,3,3,0
99.000000,2,2456,1699,27.000000,1,1,1,0
74.000000,2,3177,1121,24.000000,1,1,1,0
87.000000,2,2364,1393,26.000000,0,1,-1,0
75.000000,2,2556,1280,27.000000,1,1,1,0
150.000000,1,1529,2245,27.000000,1,3,3,1
84.000000,2,2568,1217,27.000000,1,1,1,0
89.000000,2,2164,1463,17.000000,1,1,1,0
101.000000,2,2516,1396,28.000000,0,1,-1,0
87.000000,2,3068,1479,27.000000,0,1,-1,0
92.000000,2,2492,1320,17.000000,1,1,1,0
89.000000,2,2584,1320,27.000000,0,1,-1,0
91.000000,2,2820,759,28.000000,1,3,3,0
150.000000,1,1341,1320,39.000000,0,1,-1,0
88.000000,2,2812,1128,27.000000,1,1,1,0
74.000000,2,2342,1098,13.000000,1,1,1,0
75.000000,2,2721,1268,27.000000,1,3,3,0
88.000000,2,2342,1336,19.000000,1,1,1,0
85.000000,2,3148,880,29.000000,1,3,3,0
88.000000,2,2646,1188,28.000000,0,1,-1,0
84.000000,2,3268,1241,18.000000,1,1,1,0
87.000000,2,2581,1547,31.000000,0,1,-1,0
88.000000,2,2588,1331,28.000000,1,1,1,0
87.000000,2,2268,1303,31.000000,0,1,-1,0
86.000000,2,3156,1476,25.000000,1,1,1,0
87.000000,2,2112,1876,12.000000,1,1,1,0
81.000000,2,2376,1340,28.000000,1,3,3,0
92.000000,2,2304,1395,27.000000,0,1,-1,0
150.000000,1,1120,2240,27.000000,1,3,3,1
94.000000,2,2485,1431,29.000000,0,1,-1,0
87.000000,2,2266,1538,25.000000,1,1,1,0
150.000000,1,1210,1683,30.000000,1,2,2,1
85.000000,2,3068,1724,23.000000,0,1,-1,0
150.000000,1,580,2109,33.000000,0,1,-1,1
87.000000,2,2608,1336,25.000000,0,1,-1,0
77.000000,2,2657,1277,25.000000,1,1,1,0
99.000000,2,2440,1746,32.000000,0,1,-1,0
87.000000,2,3068,1126,32.000000,0,1,-1,0
89.000000,2,2594,1551,24.000000,0,1,-1,0
89.000000,2,2449,1335,12.000000,1,1,1,0
150.000000,1,1477,1414,36.000000,1,3,3,0
92.000000,2,2520,1563,28.000000,0,1,-1,0
88.000000,2,2504,1728,29.000000,0,1,-1,0
150.000000,1,1396,2136,17.000000,1,1,1,1
80.000000,2,2585,1270,41.000000,1,1,1,0
150.000000,1,756,1136,33.000000,1,1,1,1
76.000000,2,3487,1342,26.000000,1,1,1,0
76.000000,2,3148,1491,25.000000,1,1,1,0
76.000000,2,2655,733,29.000000,1,1,1,0
85.000000,2,2760,1688,26.000000,0,1,-1,0
85.000000,2,2505,1775,27.000000,0,1,-1,0
100.000000,2,3185,1447,25.000000,0,1,-1,0
80.000000,2,2640,1463,14.000000,1,1,1,0
90.000000,2,2572,1551,27.000000,0,1,-1,0
94.000000,2,2572,1453,28.000000,0,1,-1,0
85.000000,2,3182,1490,25.000000,0,1,-1,0
88.000000,2,2603,1488,44.000000,1,3,3,0
150.000000,1,745,1321,26.000000,1,1,1,1
86.000000,2,2690,1074,29.000000,0,1,-1,0
86.000000,2,2518,1487,32.000000,0,1,-1,0
88.000000,2,2312,1126,26.000000,0,1,-1,0
88.000000,2,3468,1222,25.000000,1,1,1,0
92.000000,2,3388,1125,11.000000,1,1,1,0
84.000000,2,2574,1292,31.000000,1,1,1,0
91.000000,2,2720,1661,31.000000,1,2,2,0
97.000000,2,2552,1665,34.000000,0,1,-1,0
85.000000,2,2584,1218,33.000000,0,1,-1,0
84.000000,2,2340,1139,53.000000,0,1,-1,0
85.000000,2,2152,1474,28.000000,0,1,-1,0
94.000000,2,2630,1094,28.000000,0,1,-1,0
74.000000,2,2438,1199,17.000000,1,1,1,0
77.000000,2,2371,934,12.000000,1,1,1,0
74.000000,2,2687,1099,25.000000,1,3,3,0
91.000000,2,2440,1883,24.000000,0,1,-1,0
76.000000,2,2310,1327,25.000000,1,1,1,0
73.000000,2,2642,1122,17.000000,1,1,1,0
150.000000,1,1340,1247,17.000000,1,1,1,0
73.000000,2,3400,874,31.000000,1,1,1,0
88.000000,2,2360,1698,28.000000,0,1,-1,0
86.000000,2,3068,1879,42.000000,0,1,-1,0
89.000000,2,2428,1360,27.000000,1,3,3,0
150.000000,1,1424,2051,30.000000,1,2,2,1
83.000000,2,2384,1751,26.000000,1,1,1,0
86.000000,2,2200,1455,28.000000,1,1,1,0
150.000000,1,1311,1276,31.000000,1,2,2,0
150.000000,1,1448,1160,36.000000,0,1,-1,0
87.000000,2,2572,1658,33.000000,1,2,2,0
85.000000,2,2432,1147,25.000000,1,1,1,0
86.000000,2,2468,1481,30.000000,0,1,-1,0
88.000000,2,3128,1540,27.000000,0,1,-1,0
88.000000,2,3176,1289,29.000000,1,3,3,0
150.000000,1,855,1435,32.000000,1,2,2,1
97.000000,2,2135,1332,29.000000,0,1,-1,0
74.000000,2,2484,1352,49.000000,1,3,3,0
89.000000,2,2580,1319,13.000000,1,1,1,0
86.000000,2,2312,1567,12.000000,1,1,1,0
98.000000,2,2456,1670,12.000000,1,1,1,0
76.000000,2,2238,1161,29.000000,1,1,1,0
79.000000,2,3120,1261,31.000000,1,3,3,0
92.000000,2,2554,1320,12.000000,1,1,1,0
86.000000,2,2468,1527,31.000000,0,1,-1,0
75.000000,2,2381,1536,17.000000,1,1,1,0
75.000000,2,2426,1388,24.000000,1,1,1,0
90.000000,2,2736,1571,27.000000,0,1,-1,0
89.000000,2,2479,1484,29.000000,0,1,-1,0
150.000000,1,1467,2028,40.000000,0,1,-1,1
92.000000,2,2570,1190,29.000000,0,1,-1,0
96.000000,2,2410,1050,31.000000,0,1,-1,0
90.000000,2,2564,1117,11.000000,1,1,1,0
73.000000,2,2695,1139,27.000000,1,2,2,0
83.000000,2,2276,1322,42.000000,0,1,-1,0
93.000000,2,3145,1562,31.000000,0,1,-1,0
89.000000,2,2552,1545,23.000000,0,1,-1,0
91.000000,2,2452,1217,29.000000,0,1,-1,0
91.000000,2,2512,1459,23.000000,1,1,1,0
80.000000,2,3022,1153,12.000000,1,1,1,0
98.000000,2,2087,1629,27.000000,0,1,-1,0
100.000000,2,3296,1208,11.000000,1,1,1,0
88.000000,2,3172,1330,26.000000,1,3,3,0
82.000000,2,2579,1471,33.000000,1,1,1,0
86.000000,2,3109,1460,48.000000,0,1,-1,0
98.000000,2,2464,1280,27.000000,0,1,-1,0
90.000000,2,2572,1519,29.000000,0,1,-1,0
150.000000,1,1380,1592,12.000000,1,1,1,1
82.000000,2,2716,1093,13.000000,1,1,1,0
75.000000,2,2727,1243,25.000000,1,1,1,0
84.000000,2,2532,1476,30.000000,1,2,2,0
88.000000,2,2468,1298,18.000000,1,1,1,0
89.000000,2,2438,1331,25.000000,1,1,1,0
94.000000,2,2544,1231,25.000000,0,1,-1,0
96.000000,2,3104,1541,28.000000,0,1,-1,0
80.000000,2,2804,1260,26.000000,1,1,1,0
92.000000,2,2556,1357,30.000000,0,1,-1,0
91.000000,2,2724,1148,24.000000,0,1,-1,0
73.000000,2,3180,1136,26.000000,1,3,3,0
93.000000,2,2751,1337,31.000000,1,3,3,0
150.000000,1,1039,1153,31.000000,1,3,3,1
90.000000,2,2624,1485,26.000000,0,1,-1,0
84.000000,2,2386,1483,30.000000,1,1,1,0
85.000000,2,2667,1285,31.000000,0,1,-1,0
82.000000,2,2439,1513,28.000000,1,1,1,0
81.000000,2,2536,1227,31.000000,1,2,2,0
81.000000,2,2407,1165,24.000000,1,1,1,0
77.000000,2,2665,1208,28.000000,1,1,1,0
150.000000,1,1004,2258,27.000000,1,1,1,1
150.000000,1,864,1094,12.000000,1,1,1,1
88.000000,2,2561,1891,25.000000,0,1,-1,0
74.000000,2,2652,1279,24.000000,1,1,1,0
150.000000,1,1668,2228,25.000000,1,1,1,1
87.000000,2,2565,1070,24.000000,1,1,1,0
88.000000,2,2776,1064,24.000000,1,1,1,0
87.000000,2,2554,1474,27.000000,1,1,1,0
85.000000,2,2605,1689,29.000000,0,1,-1,0
97.000000,2,2587,1275,20.000000,1,1,1,0
87.000000,2,2468,1538,12.000000,1,1,1,0
150.000000,1,1239,1166,36.000000,1,1,1,0
76.000000,2,2263,1318,27.000000,1,2,2,0
94.000000,2,2308,1660,26.000000,0,1,-1,0
86.000000,2,2112,1176,29.000000,1,1,1,0
86.000000,2,2328,1146,26.000000,1,1,1,0
85.000000,2,2560,1412,27.000000,1,1,1,0
87.000000,2,2696,1240,18.000000,1,1,1,0
89.000000,2,2500,1364,40.000000,1,3,3,0
150.000000,1,575,2495,34.000000,1,3,3,1
76.000000,2,2689,1092,25.000000,1,1,1,0
79.000000,2,2431,1569,26.000000,1,1,1,0
150.000000,1,316,2643,30.000000,1,1,1,1
82.000000,2,2408,1186,29.000000,1,3,3,0
76.000000,2,2748,1011,19.000000,1,1,1,0
85.000000,2,2378,1343,28.000000,1,3,3,0
150.000000,1,918,2249,25.000000,1,1,1,1
92.000000,2,2472,1319,27.000000,0,1,-1,0
150.000000,1,1588,1136,30.000000,1,3,3,0
84.000000,2,2496,1256,27.000000,1,1,1,0
85.000000,2,2640,1346,26.000000,0,1,-1,0
90.000000,2,3148,1092,27.000000,0,1,-1,0
84.000000,2,2586,1472,17.000000,1,1,1,0
89.000000,2,3068,1716,24.000000,0,1,-1,0
75.000000,2,3211,1101,45.000000,1,3,3,0
150.000000,1,623,2159,24.000000,1,1,1,1
87.000000,2,3308,1113,12.000000,1,1,1,0
91.000000,2,2622,1080,12.000000,1,1,1,0
150.000000,1,1428,1033,41.000000,0,1,-1,0
86.000000,2,3068,1494,27.000000,0,1,-1,0
84.000000,2,3068,1539,28.000000,1,1,1,0
91.000000,2,2442,1443,31.000000,0,1,-1,0
82.000000,2,2594,1389,12.000000,1,1,1,0
87.000000,2,2196,1202,17.000000,1,1,1,0
90.000000,2,2424,1618,34.000000,0,1,-1,0
86.000000,2,2556,1330,12.000000,1,1,1,0
86.000000,2,2400,1395,28.000000,1,1,1,0
84.000000,2,3216,1463,50.000000,1,2,2,0
85.000000,2,2596,954,27.000000,0,1,-1,0
86.000000,2,3320,1236,14.000000,1,1,1,0
85.000000,2,3169,1331,35.000000,0,1,-1,0
88.000000,2,2543,1152,34.000000,0,1,-1,0
95.000000,2,2440,1640,17.000000,1,1,1,0
77.000000,2,2311,1370,19.000000,1,1,1,0
88.000000,2,3079,1300,28.000000,0,1,-1,0
81.000000,2,2582,1277,26.000000,1,1,1,0
150.000000,1,1577,1395,30.000000,1,3,3,0
85.000000,2,2376,1781,25.000000,0,1,-1,0
150.000000,1,1429,1150,12.000000,1,1,1,0
93.000000,2,2190,1159,25.000000,0,1,-1,0
89.000000,2,2500,1354,24.000000,0,1,-1,0
87.000000,2,3068,1647,31.000000,1,3,3,0
88.000000,2,2440,1493,30.000000,1,3,3,0
85.000000,2,2804,1124,19.000000,1,1,1,0
87.000000,2,3100,1152,30.000000,0,1,-1,0
95.000000,2,3236,1184,29.000000,0,1,-1,0
87.000000,2,2736,1272,28.000000,0,1,-1,0
92.000000,2,3158,1468,27.000000,0,1,-1,0
87.000000,2,3152,1678,28.000000,0,1,-1,0
93.000000,2,2704,1258,24.000000,1,1,1,0
88.000000,2,2488,1867,30.000000,0,1,-1,0
79.000000,2,2672,1142,27.000000,1,2,2,0
150.000000,1,1352,2264,33.000000,1,1,1,1
91.000000,2,2524,1877,29.000000,0,1,-1,0
83.000000,2,3148,944,12.000000,1,1,1,0
88.000000,2,2480,1399,26.000000,0,1,-1,0
91.000000,2,3068,1500,23.000000,0,1,-1,0
86.000000,2,2492,1428,29.000000,0,1,-1,0
77.000000,2,2319,982,27.000000,1,2,2,0
87.000000,2,3132,1023,28.000000,0,1,-1,0
75.000000,2,2553,1130,16.000000,1,1,1,0
86.000000,2,2560,1897,25.000000,0,1,-1,0
78.000000,2,2476,1247,24.000000,1,1,1,0
89.000000,2,2384,994,26.000000,0,1,-1,0
150.000000,1,860,1366,39.000000,0,1,-1,1
95.000000,2,2438,1235,27.000000,1,3,3,0
150.000000,1,851,2062,27.000000,0,1,-1,1
85.000000,2,2420,1567,25.000000,0,1,-1,0
94.000000,2,2466,1093,28.000000,0,1,-1,0
73.000000,2,2637,1405,51.000000,1,2,2,0
86.000000,2,2204,1296,30.000000,0,1,-1,0
90.000000,2,2671,1352,34.000000,1,2,2,0
84.000000,2,3180,978,28.000000,1,3,3,0
95.000000,2,2467,1156,30.000000,1,3,3,0
90.000000,2,2544,1609,25.000000,1,1,1,0
85.000000,2,2516,1363,27.000000,0,1,-1,0
82.000000,2,3094,1198,14.000000,1,1,1,0
78.000000,2,2528,957,48.000000,1,1,1,0
75.000000,2,2767,1263,41.000000,1,1,1,0
91.000000,2,2408,1478,27.000000,0,1,-1,0
90.000000,2,3192,1476,25.000000,0,1,-1,0
79.000000,2,2440,1269,29.000000,1,3,3,0
79.000000,2,2845,1134,12.000000,1,1,1,0
85.000000,2,2516,1466,30.000000,0,1,-1,0
89.000000,2,2442,1481,28.000000,0,1,-1,0
89.000000,2,3068,1688,16.000000,1,1,1,0
84.000000,2,2332,1276,29.000000,1,1,1,0
87.000000,2,2452,1697,29.000000,0,1,-1,0
82.000000,2,2560,1695,31.000000,1,3,3,0
85.000000,2,2444,1684,27.000000,0,1,-1,0
85.000000,2,2646,1570,26.000000,0,1,-1,0
91.000000,2,2620,1492,27.000000,0,1,-1,0
100.000000,2,2408,1760,29.000000,0,1,-1,0
89.000000,2,2190,1561,31.000000,0,1,-1,0
73.000000,2,2732,1318,29.000000,1,3,3,0
77.000000,2,2683,1317,50.000000,1,1,1,0
86.000000,2,2540,1465,24.000000,1,1,1,0
76.000000,2,2471,1392,27.000000,1,3,3,0
150.000000,1,1314,2265,32.000000,1,3,3,1
92.000000,2,2400,1467,26.000000,1,3,3,0
75.000000,2,2697,1147,30.000000,1,2,2,0
85.000000,2,2440,1184,30.000000,0,1,-1,0
76.000000,2,3577,932,30.000000,1,1,1,0
82.000000,2,2276,1183,47.000000,0,1,-1,0
88.000000,2,2568,1202,29.000000,1,2,2,0
86.000000,2,2504,1362,29.000000,0,1,-1,0
87.000000,2,2476,1354,28.000000,0,1,-1,0
73.000000,2,2401,1554,24.000000,1,1,1,0
88.000000,2,2472,1876,30.000000,0,1,-1,0
72.000000,2,2512,1367,47.000000,1,1,1,0
82.000000,2,2480,1495,29.000000,1,1,1,0
87.000000,2,2440,1629,27.000000,0,1,-1,0
77.000000,2,2606,1084,24.000000,1,1,1,0
84.000000,2,2496,1542,32.000000,1,2,2,0
87.000000,2,2548,1471,35.000000,1,2,2,0
150.000000,1,1544,2244,25.000000,0,1,-1,1
82.000000,2,2616,1157,25.000000,1,1,1,0
150.000000,1,960,2234,41.000000,0,1,-1,1
86.000000,2,2560,1599,31.000000,1,2,2,0
76.000000,2,2613,1375,29.000000,1,3,3,0
88.000000,2,3268,1469,28.000000,1,1,1,0
83.000000,2,2649,960,27.000000,1,2,2,0
82.000000,2,2605,1456,12.000000,1,1,1,0
79.000000,2,3068,1750,28.000000,1,3,3,0
92.000000,2,2341,1662,29.000000,0,1,-1,0
85.000000,2,2329,1240,30.000000,1,3,3,0
150.000000,1,955,2230,24.000000,1,1,1,1
94.000000,2,3123,1568,26.000000,0,1,-1,0
91.000000,2,2520,1522,28.000000,0,1,-1,0
89.000000,2,2212,1500,27.000000,0,1,-1,0
90.000000,2,2547,1496,28.000000,0,1,-1,0
73.000000,2,3298,1313,24.000000,1,1,1,0
85.000000,2,2592,1285,29.000000,0,1,-1,0
85.000000,2,2664,1021,33.000000,0,1,-1,0
94.000000,2,2204,1262,26.000000,0,1,-1,0
94.000000,2,2584,1340,26.000000,1,1,1,0
80.000000,2,2194,1351,28.000000,1,1,1,0
78.000000,2,2873,1276,29.000000,1,2,2,0
85.000000,2,2362,1479,32.000000,0,1,-1,0
150.000000,1,1668,2045,14.000000,1,1,1,1
150.000000,1,1447,2238,30.000000,1,1,1,1
89.000000,2,2432,1466,26.000000,0,1,-1,0
74.000000,2,2804,1327,24.000000,1,1,1,0
73.000000,2,2494,1251,25.000000,1,1,1,0
99.000000,2,2380,1375,32.000000,0,1,-1,0
150.000000,1,782,2235,25.000000,1,1,1,1
79.000000,2,2528,1206,28.000000,1,3,3,0
77.000000,2,2305,1321,13.000000,1,1,1,0
150.000000,1,772,2312,27.000000,0,1,-1,1
150.000000,1,727,2089,14.000000,1,1,1,1
72.000000,2,2792,1056,18.000000,1,3,3,0
76.000000,2,2630,1157,13.000000,1,1,1,0
150.000000,1,1362,2324,30.000000,1,3,3,1
87.000000,2,2396,1380,27.000000,0,1,-1,0
87.000000,2,3140,1193,29.000000,0,1,-1,0
85.000000,2,2468,1248,27.000000,0,1,-1,0
150.000000,1,759,2245,29.000000,1,1,1,1
93.000000,2,2268,1171,27.000000,0,1,-1,0
85.000000,2,2705,1447,28.000000,0,1,-1,0
89.000000,2,3069,1532,31.000000,1,2,2,0
74.000000,2,2547,964,25.000000,1,1,1,0
86.000000,2,2384,1603,30.000000,1,2,2,0
77.000000,2,2445,1320,24.000000,1,1,1,0
76.000000,2,2655,1460,25.000000,1,1,1,0
89.000000,2,2296,1356,26.000000,0,1,-1,0
96.000000,2,2494,1667,31.000000,0,1,-1,0
85.000000,2,2488,1082,30.000000,0,1,-1,0
87.000000,2,2280,1333,56.000000,1,1,1,0
78.000000,2,3311,1132,25.000000,1,1,1,0
80.000000,2,2452,1310,24.000000,1,1,1,0
87.000000,2,2548,1561,28.000000,0,1,-1,0
87.000000,2,3068,1556,26.000000,1,1,1,0
150.000000,1,1660,2232,33.000000,1,3,3,1
88.000000,2,2665,1278,29.000000,0,1,-1,0
85.000000,2,2576,1300,27.000000,1,1,1,0
94.000000,2,2460,1092,28.000000,0,1,-1,0
88.000000,2,2504,1427,12.000000,1,1,1,0
88.000000,2,2312,1875,27.000000,0,1,-1,0
82.000000,2,2632,1102,31.000000,1,3,3,0
150.000000,1,1484,1383,31.000000,1,3,3,0
83.000000,2,2545,1570,31.000000,1,3,3,0
84.000000,2,2456,1704,45.000000,1,1,1,0
76.000000,2,2570,1531,24.000000,1,1,1,0
85.000000,2,3380,1290,28.000000,0,1,-1,0
95.000000,2,2260,1551,22.000000,0,1,-1,0
80.000000,2,2205,1394,31.000000,1,1,1,0
77.000000,2,2822,1182,28.000000,1,3,3,0
75.000000,2,2698,1059,26.000000,1,2,2,0
91.000000,2,2492,1514,26.000000,0,1,-1,0
83.000000,2,2412,1540,25.000000,1,1,1,0
74.000000,2,3230,1181,27.000000,1,3,3,0
93.000000,2,2484,1869,31.000000,0,1,-1,0
88.000000,2,2488,1036,12.000000,1,1,1,0
88.000000,2,2564,1320,12.000000,1,1,1,0
89.000000,2,2447,1331,29.000000,0,1,-1,0
91.000000,2,2478,1365,19.000000,1,1,1,0
150.000000,1,1620,1216,18.000000,1,1,1,0
87.000000,2,2323,1105,35.000000,1,3,3,0
150.000000,1,750,2260,17.000000,1,1,1,1
76.000000,2,2573,1078,28.000000,1,3,3,0
82.000000,2,3173,913,12.000000,1,1,1,0
93.000000,2,3068,1871,25.000000,0,1,-1,0
90.000000,2,2496,1401,26.000000,0,1,-1,0
90.000000,2,2472,1400,28.000000,0,1,-1,0
94.000000,2,2540,1322,25.000000,0,1,-1,0
150.000000,1,1182,1319,25.000000,1,3,3,1
99.000000,2,2547,1516,28.000000,0,1,-1,0
82.000000,2,2436,1581,31.000000,1,1,1,0
85.000000,2,3148,1276,27.000000,0,1,-1,0
87.000000,2,2640,1277,17.000000,1,1,1,0
90.000000,2,2272,1642,12.000000,1,1,1,0
90.000000,2,2816,1155,25.000000,1,1,1,0
78.000000,2,3076,1341,49.000000,0,1,-1,0
85.000000,2,2324,1550,31.000000,0,1,-1,0
90.000000,2,2340,1355,24.000000,0,1,-1,0
94.000000,2,2572,1671,27.000000,1,1,1,0
95.000000,2,2426,1671,26.000000,0,1,-1,0
82.000000,2,2780,1280,12.000000,1,1,1,0
88.000000,2,2568,1301,31.000000,0,1,-1,0
88.000000,2,3444,953,25.000000,1,3,3,0
81.000000,2,2485,1483,34.000000,1,1,1,0
82.000000,2,3152,1400,26.000000,1,1,1,0
74.000000,2,2742,1126,24.000000,1,1,1,0
83.000000,2,2414,1143,26.000000,1,3,3,0
96.000000,2,2455,1537,25.000000,0,1,-1,0
85.000000,2,3112,1589,27.000000,0,1,-1,0
82.000000,2,2623,1267,25.000000,1,1,1,0
89.000000,2,3182,1209,28.000000,0,1,-1,0
83.000000,2,3156,1312,31.000000,1,1,1,0
82.000000,2,2462,1388,36.000000,1,1,1,0
78.000000,2,2399,1468,25.000000,1,3,3,0
75.000000,2,2289,1349,59.000000,1,1,1,0
74.000000,2,3384,1204,17.000000,1,1,1,0
150.000000,1,1343,1100,27.000000,1,1,1,0
86.000000,2,2668,1251,25.000000,0,1,-1,0
90.000000,2,2452,1359,34.000000,0,1,-1,0
95.000000,2,2533,1456,29.000000,0,1,-1,0
83.000000,2,2512,1524,27.000000,1,1,1,0
76.000000,2,2649,1255,27.000000,1,2,2,0
85.000000,2,2534,1271,28.000000,0,1,-1,0
80.000000,2,3171,1083,28.000000,1,2,2,0
101.000000,2,2524,1512,25.000000,0,1,-1,0
84.000000,2,2068,1535,24.000000,1,1,1,0
85.000000,2,2392,1537,25.000000,0,1,-1,0
96.000000,2,2588,1310,12.000000,1,1,1,0
87.000000,2,3164,1288,26.000000,0,1,-1,0
88.000000,2,2423,1509,17.000000,1,1,1,0
81.000000,2,2552,1159,24.000000,1,1,1,0
88.000000,2,2509,1199,26.000000,0,1,-1,0
85.000000,2,2516,1465,18.000000,1,3,3,0
89.000000,2,2796,1467,52.000000,0,1,-1,0
87.000000,2,2623,1303,31.000000,0,1,-1,0
