1067,1894,791,1,150,1,0
1068,936,780,1,150,1,0
1069,936,840,0,150,1,0
1070,1331,490,1,150,1,0
1072,1983,1138,1,150,1,0
1073,1331,1542,1,150,1,1
1074,935,904,0,150,1,0
1075,539,1652,1,150,1,1
1076,1117,1658,1,150,1,1
1077,137,2892,0,150,1,1
1078,1497,519,1,150,1,0
1079,1775,1352,1,150,1,0
1080,2074,1325,1,150,1,0
1081,1590,1593,1,150,1,1
1082,1340,1185,0,150,1,0
1083,1574,1451,1,150,1,0
1084,1477,1158,1,150,1,0
1086,651,1435,1,150,1,1
1088,1944,1696,1,150,1,0
1089,1267,906,0,150,1,0
1091,1083,671,1,150,1,0
1092,1380,396,0,150,1,0
1093,724,1871,0,150,1,1
1094,744,1788,0,150,1,1
1096,1092,922,0,150,1,0
1097,1710,1151,1,150,1,0
1098,851,1488,1,150,1,1
1099,1284,1186,0,150,1,0
1100,2541,239,1,150,1,0
1101,1911,1129,0,150,1,0
1102,1064,1445,0,150,1,1
1103,692,1073,0,150,1,1
1104,1049,1006,0,150,1,0
1106,1026,1448,0,150,1,1
1107,912,722,1,150,1,0
1108,1906,1182,1,150,1,0
1109,1691,1773,0,150,1,1
1111,761,1893,1,150,1,1
1112,2032,1434,1,150,1,0
1113,1354,1215,1,150,1,0
1115,775,812,0,150,1,1
1117,1538,1023,1,150,1,0
1118,2144,770,1,150,1,0
1119,1818,1363,1,150,1,0
1120,395,2160,0,150,1,1
1123,1650,824,0,150,1,0
1124,1750,1735,1,150,1,0
1125,1399,472,1,150,1,0
1126,1678,1288,1,150,1,0
1127,1378,1069,1,150,1,0
1128,1316,732,1,150,1,0
1129,885,1617,1,150,1,1
1131,1927,1293,1,150,1,0
1132,1599,754,1,150,1,0
1134,2260,1034,1,150,1,0
1136,1596,691,1,150,1,0
1138,1979,1153,1,150,1,0
1139,1596,1701,0,150,1,1
1140,616,1434,0,150,1,1
1141,1058,1149,1,150,1,1
1142,1338,2075,0,150,1,1
1143,134,1222,1,150,1,1
1144,835,1666,0,150,1,1
1145,1086,1535,0,150,1,1
1147,1821,720,0,150,1,0
1148,1524,1820,0,150,1,1
1149,1241,2187,0,150,1,1
1150,791,997,1,150,1,1
1151,1999,42,0,150,1,0
1152,1657,1251,1,150,1,0
1153,689,1076,1,150,1,1
1154,938,939,0,150,1,1
1155,1222,946,1,150,1,0
1156,1497,1918,0,150,1,1
1157,1541,1196,1,150,1,0
1158,810,1830,0,150,1,1
1159,792,1093,1,150,1,1
1160,1421,1344,1,150,1,0
1161,2001,1256,1,150,1,0
1162,806,1034,0,150,1,1
1163,707,1848,0,150,1,1
1164,689,2065,1,150,1,1
1165,943,892,0,150,1,0
1167,742,853,1,150,1,1
1169,1961,1527,1,150,1,0
1171,1439,1437,0,150,1,0
1172,833,1604,0,150,1,1
1173,579,1977,0,150,1,1
1174,1038,1486,0,150,1,1
1175,948,1526,0,150,1,1
1176,1179,1974,0,150,1,1
1177,1139,1427,0,150,1,1
1179,1310,1480,0,150,1,1
1181,1197,1139,0,150,1,0
1182,1767,1843,1,150,1,1
1183,699,1899,0,150,1,1
1184,1400,1112,1,150,1,0
1185,340,1846,0,150,1,1
1186,1547,1576,1,150,1,1
1188,1581,1127,1,150,1,0
1189,1751,1150,0,150,1,0
1190,1717,2045,1,150,1,1
1191,1307,962,0,150,1,0
1192,1579,1174,0,150,1,0
1193,1028,1673,0,150,1,1
1194,620,1408,1,150,1,1
1195,2197,600,1,150,1,0
1196,1135,1426,1,150,1,1
1197,1575,1634,0,150,1,1
1198,1602,808,1,150,1,0
1199,1271,1700,0,150,1,1
1200,1970,915,0,150,1,0
1201,1576,839,0,150,1,0
1202,471,836,0,150,1,1
1203,1580,1479,0,150,1,0
1204,627,1805,0,150,1,1
1206,1752,224,0,150,1,0
1207,1314,647,1,150,1,0
1208,1740,1934,1,150,1,1
1209,1197,395,1,150,1,0
1211,1762,1643,0,150,1,0
1212,1008,1637,0,150,1,1
1215,1521,1170,1,150,1,0
1216,1167,793,1,150,1,0
1217,1309,1762,0,150,1,1
1218,1869,943,1,150,1,0
1219,1331,869,0,150,1,0
1220,1450,1499,0,150,1,1
1221,1178,861,0,150,1,0
1222,1491,1091,0,150,1,0
1223,1148,998,1,150,1,0
1224,385,1588,1,150,1,1
1225,867,1532,0,150,1,1
1226,2150,1248,1,150,1,0
1227,1413,1309,0,150,1,0
1229,1798,568,1,150,1,0
1230,1066,656,1,150,1,0
1231,1561,1131,0,150,1,0
1232,1410,924,1,150,1,0
1233,1185,2090,1,150,1,1
1234,1431,1218,1,150,1,0
1235,1462,799,1,150,1,0
1236,642,1709,1,150,1,1
1237,2042,1651,0,150,1,0
1238,723,2200,0,150,1,1
1239,1403,1376,0,150,1,0
1240,1131,628,0,150,1,0
1241,1478,744,0,150,1,0
1242,1180,583,1,150,1,0
1243,1497,1534,0,150,1,1
1244,482,2331,0,150,1,1
1246,18,2670,1,150,1,1
1247,910,1449,0,150,1,1
1248,1261,747,0,150,1,0
1250,1430,743,1,150,1,0
1251,511,1962,0,150,1,1
1252,2133,1220,1,150,1,0
1253,1407,1541,1,150,1,1
1254,1504,1448,0,150,1,0
1255,1173,563,1,150,1,0
1256,2074,1045,1,150,1,0
1257,1240,1223,0,150,1,0
1258,1681,1327,1,150,1,0
1261,665,2006,0,150,1,1
1262,748,1531,0,150,1,1
1263,372,2083,0,150,1,1
1264,1487,705,0,150,1,0
1265,1425,1461,1,150,1,1
1266,364,1386,0,150,1,1
1267,2204,159,1,150,1,0
1268,1740,845,1,150,1,0
1269,1581,653,0,150,1,0
1271,1501,1639,1,150,1,1
1272,698,858,1,150,1,1
1273,2021,1479,1,150,1,0
1274,1541,1297,1,150,1,0
1275,1173,685,1,150,1,0
1276,1654,1570,0,150,1,0
1277,1965,1545,1,150,1,0
1278,1545,1141,0,150,1,0
1279,1749,571,1,150,1,0
1280,2203,88,1,150,1,0
1281,1038,1272,0,150,1,1
1283,1286,1450,1,150,1,1
1284,544,1388,0,150,1,1
1286,820,2051,1,150,1,1
1287,1075,789,0,150,1,0
1288,1838,566,1,150,1,0
1290,1465,1046,1,150,1,0
1291,1454,1355,1,150,1,0
1292,1328,1332,0,150,1,1
1293,2060,1582,0,150,1,0
1294,1786,802,1,150,1,0
1295,1559,595,1,150,1,0
1296,1714,1625,0,150,1,0
1297,1295,556,1,150,1,0
1298,1595,1048,0,150,1,0
1299,1411,1258,1,150,1,0
1300,1708,1756,1,150,1,1
1301,1959,1298,0,150,1,0
1303,856,1569,1,150,1,1
1304,989,1645,0,150,1,1
1305,801,680,1,150,1,0
1306,1344,1519,1,150,1,1
1308,23,2320,0,150,1,1
1309,868,1192,1,150,1,1
1310,1016,669,1,150,1,0
1311,1669,1820,0,150,1,1
1311,1669,1820,1,150,1,1
1312,1810,702,1,150,1,0
1313,461,1605,0,150,1,1
1314,1507,1845,0,150,1,1
1315,1415,1867,0,150,1,1
1316,898,1011,0,150,1,1
1317,1395,1695,0,150,1,1
1318,1868,1100,0,150,1,0
1319,1110,866,0,150,1,0
1320,812,985,0,150,1,1
1321,966,1503,0,150,1,1
1323,2182,592,0,150,1,0
1324,1757,418,1,150,1,0
1325,1461,1109,0,150,1,0
1326,1798,974,1,150,1,0
1328,1376,1780,1,150,1,1
1329,1725,1082,0,150,1,0
1331,503,1294,1,150,1,1
1332,648,1837,0,150,1,1
1333,1335,1792,0,150,1,1
1334,1734,1534,1,150,1,0
1335,2072,1436,1,150,1,0
1336,1555,1391,1,150,1,0
1337,1637,1469,1,150,1,0
1338,1424,1420,1,150,1,0
1339,431,1696,0,150,1,1
1340,877,1484,0,150,1,1
1341,1388,1597,1,150,1,1
1343,1531,442,0,150,1,0
1344,583,1980,0,150,1,1
1345,530,2013,0,150,1,1
1347,1609,1220,0,150,1,0
1348,1440,807,0,150,1,0
1349,726,1632,1,150,1,1
1350,1341,1715,1,150,1,1
1351,1720,1331,0,150,1,0
1354,778,676,1,150,1,0
1355,464,1382,0,150,1,1
1358,1256,1752,1,150,1,1
1359,1764,1443,1,150,1,0
1360,1683,762,1,150,1,0
1361,1029,773,0,150,1,0
1362,1357,1278,1,150,1,0
1363,690,1314,0,150,1,1
1364,1597,1530,0,150,1,0
1365,169,1356,0,150,1,1
1366,1419,1219,1,150,1,0
1367,627,693,1,150,1,1
1368,1801,795,1,150,1,0
1369,2188,1190,1,150,1,0
1370,1682,1455,1,150,1,0
1371,1345,1412,1,150,1,1
1372,1450,906,1,150,1,0
1373,373,1815,0,150,1,1
1374,1447,816,1,150,1,0
1375,2334,1295,1,150,1,0
1377,796,1716,0,150,1,1
1378,1626,741,0,150,1,0
1379,647,1631,1,150,1,1
1382,2178,631,1,150,1,0
1383,1114,388,1,150,1,0
1384,829,1747,0,150,1,1
1385,1030,2070,0,150,1,1
1386,1215,837,0,150,1,0
1387,1455,508,0,150,1,0
1388,507,1339,1,150,1,1
1389,553,1429,0,150,1,1
1390,979,1010,0,150,1,1
1392,1678,777,0,150,1,0
1393,700,1375,0,150,1,1
1394,504,2244,0,150,1,1
1395,624,924,0,150,1,1
1396,1475,1483,0,150,1,1
1397,861,1209,0,150,1,1
1398,1047,1778,0,150,1,1
1399,1443,1974,0,150,1,1
1400,1896,1645,1,150,1,0
1401,870,1472,0,150,1,1
1403,1525,1448,1,150,1,0
1404,1179,794,1,150,1,0
1405,1109,1010,0,150,1,0
1407,1907,1248,1,150,1,0
1409,2036,394,1,150,1,0
1410,979,1228,0,150,1,1
1411,1359,1806,1,150,1,1
1412,1549,1574,1,150,1,1
1413,909,1163,1,150,1,1
1414,1833,1324,0,150,1,0
1415,1135,959,0,150,1,0
1416,281,1848,0,150,1,1
1417,664,1485,0,150,1,1
1418,1092,1653,0,150,1,1
1419,997,901,0,150,1,0
1420,1900,645,1,150,1,0
1421,887,873,0,150,1,0
1422,1022,640,1,150,1,0
1423,732,1179,0,150,1,1
1424,870,793,0,150,1,0
1425,648,981,0,150,1,1
1426,886,539,1,150,1,0
1427,1126,716,1,150,1,0
1428,850,1267,0,150,1,1
1430,890,1192,0,150,1,1
1432,1966,773,1,150,1,0
1433,1636,660,0,150,1,0
1434,1249,1337,1,150,1,1
1435,1393,230,1,150,1,0
1436,1810,688,1,150,1,0
1437,1064,1493,0,150,1,1
1437,1064,1493,1,150,1,1
1438,683,1118,1,150,1,1
1439,1593,614,1,150,1,0
1441,555,902,1,150,1,1
1442,1532,1609,0,150,1,1
1443,1826,904,0,150,1,0
1444,1285,1500,0,150,1,1
1445,1475,638,1,150,1,0
1446,2095,146,1,150,1,0
1447,1231,1222,1,150,1,0
1448,1241,1667,1,150,1,1
1449,830,118,1,150,1,0
1450,687,1393,0,150,1,1
1451,1242,554,0,150,1,0
1453,1575,451,1,150,1,0
1454,1648,1889,1,150,1,1
1456,1387,916,0,150,1,0
1458,1882,1376,1,150,1,0
1459,1760,560,1,150,1,0
1460,1287,1615,0,150,1,1
1461,634,1565,1,150,1,1
1462,1648,759,0,150,1,0
1463,1136,1191,1,150,1,1
1464,443,2128,0,150,1,1
1465,792,700,1,150,1,0
1466,671,1172,0,150,1,1
1467,1515,509,1,150,1,0
1468,1169,1502,0,150,1,1
1469,1073,1139,1,150,1,1
1470,1748,918,1,150,1,0
1471,1873,1039,1,150,1,0
1473,1601,382,1,150,1,0
1474,1520,1921,0,150,1,1
1475,838,1638,1,150,1,1
1476,1313,738,1,150,1,0
1477,1183,1417,1,150,1,1
1478,1465,1560,1,150,1,1
1479,1068,1936,0,150,1,1
1481,1899,846,1,150,1,0
1482,1713,1896,0,150,1,1
1483,2047,508,1,150,1,0
1484,1450,1019,1,150,1,0
1486,489,1098,1,150,1,1
1487,882,1825,1,150,1,1
1488,1620,966,1,150,1,0
1489,1550,833,1,150,1,0
1490,908,1540,1,150,1,1
1491,1646,1199,1,150,1,0
1492,413,1512,0,150,1,1
1493,1356,478,1,150,1,0
1494,1360,1321,1,150,1,0
1495,1294,440,1,150,1,0
1497,1141,1556,0,150,1,1
1498,1978,1335,1,150,1,0
1499,602,871,0,150,1,1
1500,770,1406,1,150,1,1
1501,1143,1647,0,150,1,1
1502,1850,1353,0,150,1,0
1503,1429,875,1,150,1,0
1506,404,1578,0,150,1,1
1507,1887,530,1,150,1,0
1508,1632,698,0,150,1,0
1509,1424,623,1,150,1,0
1511,1560,864,1,150,1,0
1512,982,605,1,150,1,0
1513,1707,805,1,150,1,0
1514,1474,906,0,150,1,0
1516,1488,1517,0,150,1,1
1517,1388,542,1,150,1,0
1518,1544,1723,0,150,1,1
1520,1360,644,1,150,1,0
1521,2342,378,1,150,1,0
1522,726,1011,1,150,1,1
1523,1264,929,1,150,1,0
1524,1095,513,1,150,1,0
1525,1512,942,0,150,1,0
1526,900,1609,1,150,1,1
1527,1249,310,1,150,1,0
1528,660,2212,0,150,1,1
1529,1882,1315,0,150,1,0
1530,1499,1121,1,150,1,0
1531,1244,2095,0,150,1,1
1532,1206,1495,0,150,1,1
1534,1012,1295,0,150,1,1
1535,1221,1506,1,150,1,1
1536,637,1639,0,150,1,1
1537,1479,555,1,150,1,0
1538,844,1562,0,150,1,1
1539,785,799,0,150,1,1
1541,2267,1287,1,150,1,0
1543,1875,821,1,150,1,0
1544,1636,1321,1,150,1,0
1545,1436,2130,0,150,1,1
1546,52,1666,0,150,1,1
1547,1768,792,1,150,1,0
1548,1513,593,1,150,1,0
1549,1859,1568,0,150,1,0
1551,1257,2063,0,150,1,1
1553,1412,1244,1,150,1,0
1554,1798,888,1,150,1,0
1555,1525,1117,1,150,1,0
1556,1441,1098,1,150,1,0
1557,916,939,0,150,1,1
1558,1698,213,1,150,1,0
1559,504,2221,0,150,1,1
1560,1525,1895,0,150,1,1
1561,1881,528,1,150,1,0
1562,1623,327,1,150,1,0
1563,1274,1116,1,150,1,0
1564,1117,1915,0,150,1,1
1565,1828,373,1,150,1,0
1566,1244,1934,0,150,1,1
1568,832,726,1,150,1,0
1569,1600,664,1,150,1,0
1570,1537,1507,0,150,1,0
1571,1687,804,1,150,1,0
1572,991,1863,0,150,1,1
1573,1591,1099,0,150,1,0
1574,1293,1379,0,150,1,1
1575,842,1900,0,150,1,1
1576,1855,716,1,150,1,0
1577,1408,1386,1,150,1,0
1578,1324,1880,1,150,1,1
1579,1456,1875,0,150,1,1
1580,1509,1643,0,150,1,1
1581,937,1674,1,150,1,1
1582,1810,1324,1,150,1,0
1583,781,1675,0,150,1,1
1584,1023,1977,0,150,1,1
1585,1379,1589,1,150,1,1
1586,1412,1689,0,150,1,1
1587,1543,1213,1,150,1,0
1588,721,1895,0,150,1,1
1589,1462,1606,0,150,1,1
1590,1287,808,1,150,1,0
1591,1763,855,1,150,1,0
1592,1530,1562,0,150,1,1
1593,2030,1303,1,150,1,0
1594,1327,697,1,150,1,0
1595,1498,1502,1,150,1,1
1596,935,1673,0,150,1,1
1597,1121,799,1,150,1,0
1598,1336,1760,0,150,1,1
1599,1057,2550,0,150,1,1
1600,513,785,0,150,1,1
1601,1385,1296,1,150,1,0
1602,1316,1409,1,150,1,1
1603,1110,1746,0,150,1,1
1604,980,1008,0,150,1,1
1605,1304,1225,1,150,1,0
1606,1662,1744,1,150,1,1
1607,1556,779,1,150,1,0
1608,1747,1453,0,150,1,0
1609,2123,257,1,150,1,0
1611,244,1728,0,150,1,1
1612,1467,739,1,150,1,0
1614,1598,908,0,150,1,0
1615,1395,819,1,150,1,0
1617,735,709,0,150,1,0
1618,1492,1636,0,150,1,1
1620,841,915,1,150,1,1
1622,1791,1293,1,150,1,0
1623,1224,540,0,150,1,0
1624,697,1684,0,150,1,1
1625,445,1158,1,150,1,1
1626,1142,1501,0,150,1,1
1629,586,1773,0,150,1,1
1630,721,1657,1,150,1,1
1632,1005,1877,0,150,1,1
1633,760,1489,0,150,1,1
1634,1021,634,1,150,1,0
1635,1633,1491,0,150,1,0
1636,1261,1280,1,150,1,1
1637,1699,730,1,150,1,0
1638,610,1080,0,150,1,1
1639,1939,796,1,150,1,0
1640,905,376,1,150,1,0
1642,1547,1445,0,150,1,0
1644,2321,706,1,150,1,0
1645,1242,2406,0,150,1,1
1646,610,611,1,150,1,1
1647,842,694,0,150,1,0
1648,967,1701,0,150,1,1
1649,1373,1149,0,150,1,0
1650,652,1653,0,150,1,1
1651,192,1167,0,150,1,1
1652,1433,911,0,150,1,0
1653,1929,887,1,150,1,0
1654,795,1360,0,150,1,1
1655,1860,864,0,150,1,0
1656,1278,977,1,150,1,0
1657,656,1326,0,150,1,1
1658,1575,1884,0,150,1,1
1659,654,1568,0,150,1,1
1660,1666,719,1,150,1,0
1661,1864,1589,0,150,1,0
1662,757,2074,0,150,1,1
1663,757,826,1,150,1,1
1664,1442,1976,0,150,1,1
1665,1532,1247,1,150,1,0
1666,771,1189,0,150,1,1
1667,1532,1263,1,150,1,0
1668,1200,1826,0,150,1,1
1669,1579,1655,1,150,1,1
1670,1550,1061,1,150,1,0
1671,519,1514,1,150,1,1
1672,1795,748,1,150,1,0
1673,1225,1179,0,150,1,0
1674,1962,746,1,150,1,0
1676,1395,806,1,150,1,0
1677,1775,643,1,150,1,0
1678,1193,490,1,150,1,0
1679,2116,630,1,150,1,0
1680,1642,670,0,150,1,0
1681,724,1718,0,150,1,1
1682,1807,1316,0,150,1,0
1683,2053,1083,1,150,1,0
1685,1817,1603,0,150,1,0
1686,851,1770,1,150,1,1
1687,1379,1246,0,150,1,0
1688,1541,1903,1,150,1,1
1689,863,853,0,150,1,0
1690,608,2135,0,150,1,1
1691,2368,281,1,150,1,0
1692,950,1413,0,150,1,1
1693,905,570,1,150,1,0
1694,1057,1968,0,150,1,1
1695,1450,1043,1,150,1,0
1696,863,1726,0,150,1,1
1697,1534,1372,1,150,1,0
1698,1150,1464,1,150,1,1
1699,1909,306,1,150,1,0
1700,1445,1047,1,150,1,0
1701,1765,576,1,150,1,0
1702,1497,784,0,150,1,0
1703,969,1956,1,150,1,1
1705,1725,968,1,150,1,0
1706,1564,1077,0,150,1,0
1708,546,1804,0,150,1,1
1709,796,852,1,150,1,1
1710,1583,1268,0,150,1,0
1711,1086,1579,0,150,1,1
1712,703,1463,0,150,1,1
1713,661,815,0,150,1,1
1714,836,949,1,150,1,1
1715,1365,1147,1,150,1,0
1717,1395,1398,1,150,1,1
1718,724,1414,0,150,1,1
1719,493,1219,1,150,1,1
1720,699,1879,1,150,1,1
1721,1450,136,1,150,1,0
1722,463,1628,0,150,1,1
1723,731,1520,0,150,1,1
1724,1817,807,1,150,1,0
1725,1248,1169,1,150,1,0
1726,1342,1370,1,150,1,1
1728,1705,1152,1,150,1,0
1730,998,864,1,150,1,0
1731,1198,1174,1,150,1,0
1733,769,1151,1,150,1,1
1734,1089,430,1,150,1,0
1735,276,1259,1,150,1,1
1736,1443,840,0,150,1,0
1737,1259,273,1,150,1,0
1738,818,555,1,150,1,0
1739,2401,185,1,150,1,0
1741,1736,455,0,150,1,0
1742,892,1484,0,150,1,1
1743,507,1305,1,150,1,1
1744,1002,1331,1,150,1,1
1745,1244,1919,0,150,1,1
1746,1509,1866,0,150,1,1
1748,691,493,1,150,1,0
1749,1595,624,0,150,1,0
1750,1519,1724,0,150,1,1
1751,1932,817,1,150,1,0
1752,1330,1309,1,150,1,0
1753,1766,751,1,150,1,0
1754,1512,679,1,150,1,0
1755,922,1543,0,150,1,1
1756,1628,1371,1,150,1,0
1757,1990,1255,1,150,1,0
1758,712,716,1,150,1,1
1761,1854,1247,0,150,1,0
1762,1558,1694,0,150,1,1
1764,1878,505,1,150,1,0
1765,1031,333,1,150,1,0
1766,1860,1539,0,150,1,0
1767,1366,914,0,150,1,0
1768,1292,680,0,150,1,0
1769,1004,659,0,150,1,0
1770,2182,606,1,150,1,0
1771,519,789,0,150,1,1
1773,1550,60,1,150,1,0
1774,1980,592,1,150,1,0
1775,1340,1648,0,150,1,1
1776,1086,1417,0,150,1,1
1777,2287,535,1,150,1,0
1778,1235,1373,0,150,1,1
1780,1436,1929,1,150,1,1
1781,1307,1378,0,150,1,1
1782,2247,714,1,150,1,0
1783,702,799,0,150,1,1
1784,1680,1722,1,150,1,1
1786,1681,1210,1,150,1,0
1787,1652,1599,1,150,1,0
1788,1144,1045,1,150,1,0
1789,2027,507,0,150,1,0
1790,1295,1538,0,150,1,1
1791,1862,1164,1,150,1,0
1792,1346,1341,1,150,1,0
1793,1904,505,1,150,1,0
1794,1407,471,1,150,1,0
1795,1387,1031,1,150,1,0
1796,1195,586,1,150,1,0
1798,1985,283,1,150,1,0
1799,1511,1792,0,150,1,1
1800,1328,1370,0,150,1,1
1801,1058,1126,0,150,1,1
1802,901,750,0,150,1,0
1803,1867,476,0,150,1,0
1804,1661,1556,0,150,1,0
1805,785,1044,1,150,1,1
1806,1336,1800,1,150,1,1
1807,87,1677,0,150,1,1
1808,1612,606,0,150,1,0
1809,1504,1687,0,150,1,1
1810,2161,1321,1,150,1,0
1811,1491,1851,1,150,1,1
1812,1486,1372,0,150,1,0
1813,2126,479,1,150,1,0
1814,890,1562,0,150,1,1
1816,1095,840,1,150,1,0
1817,1908,1332,0,150,1,0
1818,1734,1288,0,150,1,0
1819,1452,1899,1,150,1,1
1821,1738,843,1,150,1,0
1822,1162,1182,1,150,1,1
1823,1695,2050,1,150,1,1
1824,1232,518,1,150,1,0
1825,973,915,1,150,1,0
1826,1606,547,0,150,1,0
1827,1582,572,0,150,1,0
1831,1398,1311,1,150,1,0
1832,1436,1947,1,150,1,1
1833,2176,401,0,150,1,0
1834,1264,1754,0,150,1,1
1835,1525,1855,1,150,1,1
1836,1724,625,0,150,1,0
1837,2342,743,1,150,1,0
1838,1181,695,0,150,1,0
1839,1045,1853,0,150,1,1
1841,1070,712,0,150,1,0
1842,716,885,1,150,1,1
1843,1634,628,1,150,1,0
1844,1589,1526,1,150,1,0
1845,1911,242,1,150,1,0
1846,1849,1613,1,150,1,0
1847,1931,1336,1,150,1,0
1848,809,690,1,150,1,0
1849,1300,2063,0,150,1,1
1850,766,1836,1,150,1,1
1851,2239,276,1,150,1,0
1852,732,1194,0,150,1,1
1853,159,1627,0,150,1,1
1854,1973,1419,1,150,1,0
1856,757,446,0,150,1,0
1858,1150,1360,1,150,1,1
1859,725,860,0,150,1,1
1860,52,2191,0,150,1,1
1861,1118,1738,1,150,1,1
1862,1530,708,0,150,1,0
1863,1177,463,1,150,1,0
1864,899,1979,0,150,1,1
1865,2199,574,1,150,1,0
1866,1486,1651,0,150,1,1
1867,1159,1239,0,150,1,1
1868,1334,1799,0,150,1,1
1869,1091,1465,0,150,1,1
1870,734,905,0,150,1,1
1871,1181,739,1,150,1,0
1872,963,1918,1,150,1,1
1873,645,1557,0,150,1,1
1874,1763,1855,0,150,1,1
1875,1146,923,1,150,1,0
1876,1692,1284,1,150,1,0
1877,761,995,0,150,1,1
1878,543,1225,1,150,1,1
1879,1083,740,0,150,1,0
1880,1573,1778,0,150,1,1
1881,795,985,0,150,1,1
1882,1234,1204,0,150,1,0
1883,1713,706,1,150,1,0
1884,1603,1038,1,150,1,0
1885,268,1207,0,150,1,1
1886,496,845,1,150,1,1
1887,1484,1934,0,150,1,1
1888,827,1722,1,150,1,1
1889,1905,1292,1,150,1,0
1890,2194,1268,1,150,1,0
1891,1225,1401,0,150,1,1
1892,623,769,0,150,1,1
1893,1957,889,1,150,1,0
1894,2264,896,1,150,1,0
1895,821,1110,1,150,1,1
1896,338,2237,0,150,1,1
1897,1770,1848,0,150,1,1
1898,1619,1487,0,150,1,0
1899,1517,1797,0,150,1,1
1901,343,2524,0,150,1,1
1902,956,513,1,150,1,0
1903,2193,708,1,150,1,0
1904,1680,1848,0,150,1,1
1905,844,1652,1,150,1,1
1906,521,958,1,150,1,1
1907,736,1463,1,150,1,1
1908,1415,1269,0,150,1,0
1909,1154,1513,1,150,1,1
1910,1427,1366,0,150,1,0
1911,1670,1373,1,150,1,0
1912,1477,1362,0,150,1,0
1913,1724,1025,1,150,1,0
1914,1524,1773,0,150,1,1
1915,1184,1111,0,150,1,0
1916,1084,608,1,150,1,0
1918,801,1531,0,150,1,1
1919,1670,1900,1,150,1,1
1920,579,1793,1,150,1,1
1921,1943,872,0,150,1,0
1923,641,465,1,150,1,0
1924,1473,890,1,150,1,0
1925,1608,981,0,150,1,0
1926,1287,1380,1,150,1,1
1927,1380,1339,1,150,1,0
1928,1142,1595,0,150,1,1
1929,1611,1553,0,150,1,0
1930,1448,2097,1,150,1,1
1931,1980,467,1,150,1,0
1932,561,1722,0,150,1,1
1933,1457,1407,1,150,1,0
1934,1001,1041,0,150,1,1
1935,1567,369,0,150,1,0
1936,1444,1996,0,150,1,1
1937,1418,1206,0,150,1,0
1938,958,1302,1,150,1,1
1939,1120,1048,1,150,1,0
1940,1059,898,1,150,1,0
1941,1098,948,0,150,1,0
1942,1467,1458,0,150,1,0
1943,1296,1889,1,150,1,1
1945,1466,877,1,150,1,0
1946,1357,1259,0,150,1,0
1947,1987,464,1,150,1,0
1948,956,1600,0,150,1,1
1949,1633,929,0,150,1,0
1950,1622,1725,0,150,1,1
1951,2039,81,0,150,1,0
1952,722,1332,0,150,1,1
1954,1244,2192,0,150,1,1
1955,1310,1764,0,150,1,1
1956,934,1365,0,150,1,1
1958,1332,1862,1,150,1,1
1959,1279,768,1,150,1,0
1960,531,1722,0,150,1,1
1961,498,1516,0,150,1,1
1962,727,1174,0,150,1,1
1963,616,944,1,150,1,1
1964,1357,831,0,150,1,0
1965,1206,1089,1,150,1,0
1966,1507,410,1,150,1,0
1968,1013,1392,0,150,1,1
1969,441,1111,0,150,1,1
1970,1300,1325,0,150,1,1
1971,1433,1635,1,150,1,1
1972,623,1827,0,150,1,1
1973,567,1815,0,150,1,1
1974,800,1444,0,150,1,1
1975,1781,1839,0,150,1,1
1976,942,200,1,150,1,0
1977,1166,1118,0,150,1,0
1978,1596,193,1,150,1,0
1979,1704,1116,0,150,1,0
1979,1704,1116,1,150,1,0
1982,777,1334,1,150,1,1
1983,2250,347,1,150,1,0
1987,1976,719,1,150,1,0
1988,1535,835,1,150,1,0
1989,1668,1486,1,150,1,0
1990,2045,1434,1,150,1,0
1993,728,861,0,150,1,1
1994,1825,1239,0,150,1,0
1995,1877,1420,0,150,1,0
1996,1220,2409,0,150,1,1
1997,2055,648,1,150,1,0
1998,1595,1383,1,150,1,0
1999,1788,724,1,150,1,0
2000,1150,947,0,150,1,0
2001,1839,1706,1,150,1,0
2002,1442,1814,0,150,1,1
2003,1256,1783,0,150,1,1
2004,1586,1010,1,150,1,0
2005,728,1236,0,150,1,1
2006,1584,1680,0,150,1,1
2007,1000,1051,1,150,1,1
2009,1679,1729,0,150,1,1
2010,1604,1050,1,150,1,0
2011,690,1745,1,150,1,1
2012,1574,602,0,150,1,0
2013,1525,1928,0,150,1,1
2014,1686,666,1,150,1,0
2015,384,1814,0,150,1,1
2016,1129,933,0,150,1,0
2017,1423,2238,0,150,1,1
2018,954,1428,0,150,1,1
2019,656,1312,0,150,1,1
2020,1209,880,1,150,1,0
2021,1730,1443,1,150,1,0
2022,1986,1365,1,150,1,0
2023,1367,1219,0,150,1,0
2024,1338,1155,1,150,1,0
2025,1499,1531,1,150,1,1
2027,1534,234,1,150,1,0
2028,1897,322,1,150,1,0
2029,910,1316,0,150,1,1
2030,1652,1751,0,150,1,1
2031,1904,592,1,150,1,0
2032,1839,425,0,150,1,0
2034,1106,2444,0,150,1,1
2035,1649,257,1,150,1,0
2037,1478,1574,1,150,1,1
2038,1623,577,1,150,1,0
2039,1857,679,1,150,1,0
2040,746,1830,0,150,1,1
2042,889,306,1,150,1,0
2043,300,1525,1,150,1,1
2044,1759,1860,0,150,1,1
2045,846,1513,1,150,1,1
2047,1529,1388,1,150,1,0
